"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636391359804552E9,"2021-11-08 18:09:19.805 UTC+01:00"
"PAUSE",7.226118495839182E1,1.636391432066185E9,"2021-11-08 18:10:32.066 UTC+01:00"
