"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.022710520E-1,7.574506104E-2,2.328855246E-1,1.345391124E-1
1.047002180E-1,6.474980712E-2,2.646495700E-1,1.345391124E-1
1.071292290E-1,5.741964281E-2,2.964136302E-1,1.345391124E-1
1.095580830E-1,3.420744836E-2,3.416163325E-1,1.331647038E-1
1.119867810E-1,3.787253052E-2,3.623851240E-1,1.331647038E-1
1.144153750E-1,2.321219631E-2,3.990359604E-1,1.331647038E-1
1.168438640E-1,4.886778072E-3,4.246915579E-1,1.331647038E-1
1.192721980E-1,-1.099525020E-2,4.527905285E-1,1.319430023E-1
1.217004270E-1,-2.565558441E-2,4.735593498E-1,1.331647038E-1
1.241286040E-1,-3.909422457E-2,4.955498278E-1,1.345391124E-1
1.265566770E-1,-5.619794875E-2,5.102101564E-1,1.369825006E-1
1.289845930E-1,-7.207997888E-2,5.236487985E-1,1.394258887E-1
1.313930310E-1,-8.551861346E-2,5.273138881E-1,1.406475753E-1
1.337718850E-1,-9.895725548E-2,5.297572613E-1,1.418692768E-1
1.361499580E-1,-1.087308154E-1,5.297572613E-1,1.455343664E-1
1.385272500E-1,-1.221694499E-1,5.248705149E-1,1.479777545E-1
1.409053230E-1,-1.307213157E-1,5.175403357E-1,1.528645307E-1
1.432841770E-1,-1.417165697E-1,5.065450668E-1,1.553079188E-1
1.456622500E-1,-1.490467340E-1,4.943281412E-1,1.577513069E-1
1.480395410E-1,-1.539335102E-1,4.723376334E-1,1.614163816E-1
1.504176140E-1,-1.588202864E-1,4.503471553E-1,1.650814712E-1
1.527964160E-1,-1.612636745E-1,4.271349311E-1,1.699682474E-1
1.551744890E-1,-1.600419879E-1,3.978142738E-1,1.736333370E-1
1.575517810E-1,-1.600419879E-1,3.672719002E-1,1.760767251E-1
1.599298540E-1,-1.575985998E-1,3.403946459E-1,1.797417998E-1
1.623087080E-1,-1.502684206E-1,3.110739589E-1,1.834068894E-1
1.646867810E-1,-1.466033459E-1,2.817533016E-1,1.882936656E-1
1.670640730E-1,-1.392731816E-1,2.463241518E-1,1.882936656E-1
1.694421460E-1,-1.270562261E-1,2.096733153E-1,1.919587553E-1
1.718210000E-1,-1.148392856E-1,1.766875684E-1,1.944021434E-1
1.741990210E-1,-1.026223376E-1,1.449235082E-1,1.956238300E-1
1.765763640E-1,-8.796200156E-2,1.156028435E-1,1.968455315E-1
1.789543850E-1,-6.841489673E-2,8.506047726E-2,1.944021434E-1
1.813332390E-1,-5.497625470E-2,6.306997687E-2,1.944021434E-1
1.837113120E-1,-3.298575059E-2,4.230117425E-2,1.931804419E-1
1.860886040E-1,-1.099525020E-2,2.275406010E-2,1.907370538E-1
1.884666770E-1,1.221694518E-2,8.093725890E-3,1.870719790E-1
