"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.038063500E-2,-7.851449251E-1,5.717051506E0,8.111070633E0
3.282886400E-2,-7.755736113E-1,5.731408596E0,8.058428764E0
3.530157300E-2,-7.851449251E-1,5.752943993E0,8.056035995E0
3.776016600E-2,-7.468597889E-1,5.769693375E0,8.034500122E0
4.021110400E-2,-7.540382147E-1,5.769693375E0,8.032107353E0
4.265730200E-2,-7.636095285E-1,5.796014786E0,8.039285660E0
4.510042700E-2,-7.516453862E-1,5.772086620E0,8.044071198E0
4.754120800E-2,-7.540382147E-1,5.767300606E0,8.048856735E0
4.998016600E-2,-7.612167001E-1,5.788836002E0,8.113463402E0
5.241771800E-2,-7.683951855E-1,5.791228771E0,8.113463402E0
5.485417700E-2,-7.875377536E-1,5.788836002E0,8.134998322E0
5.728969800E-2,-8.186444640E-1,5.803193092E0,8.149355888E0
5.972443700E-2,-8.306085467E-1,5.836692810E0,8.187641144E0
6.215855200E-2,-8.545367718E-1,5.824728489E0,8.230711937E0
6.459209300E-2,-8.641080856E-1,5.858527184E0,8.261817932E0
6.702516600E-2,-8.976075649E-1,5.896812439E0,8.285746574E0
6.945777100E-2,-9.143573642E-1,5.951847076E0,8.300103188E0
7.189001000E-2,-9.263214469E-1,5.973382473E0,8.326424599E0
7.432188500E-2,-9.358927608E-1,6.002096653E0,8.316853523E0
7.675355200E-2,-9.430712461E-1,6.018846035E0,8.297710419E0
7.918490600E-2,-9.071788788E-1,6.040381432E0,8.316853523E0
8.161594800E-2,-9.358927608E-1,6.076273918E0,8.321639061E0
8.404678100E-2,-9.430712461E-1,6.081059456E0,8.338388443E0
8.647740600E-2,-9.287142754E-1,6.124130249E0,8.333602905E0
8.890777100E-2,-9.023932219E-1,6.124130249E0,8.372187614E0
9.133787500E-2,-9.071788788E-1,6.148058891E0,8.365009308E0
9.376782300E-2,-9.382855892E-1,6.164808273E0,8.386544228E0
9.619756200E-2,-9.574281573E-1,6.186343670E0,8.379365921E0
9.862709300E-2,-9.765707254E-1,6.171987057E0,8.408080101E0
1.010564160E-1,-1.000499010E0,6.179165363E0,8.393722534E0
1.034856350E-1,-1.014855862E0,6.186343670E0,8.400900841E0
1.059147500E-1,-1.041176915E0,6.193522453E0,8.398508072E0
1.083436560E-1,-1.091725349E0,6.167201042E0,8.405686378E0
1.107724580E-1,-1.141974568E0,6.162415504E0,8.405686378E0
1.132011040E-1,-1.165902853E0,6.102594852E0,8.424829483E0
1.156296460E-1,-1.218544960E0,6.102594852E0,8.400900841E0
1.180580310E-1,-1.271187067E0,6.081059456E0,8.403293610E0
1.204863120E-1,-1.302293777E0,6.078666687E0,8.400900841E0
