"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636533606911620E9,"2021-11-10 09:40:06.912 UTC+01:00"
"PAUSE",2.968833966666716E1,1.636533636599984E9,"2021-11-10 09:40:36.600 UTC+01:00"
