"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.044124947E-3,-5.890251160E-1,-9.792187042E0,-6.259982300E-1
8.909875061E-3,-5.616320801E-1,-9.774074707E0,-6.647676086E-1
1.886387507E-2,-5.463638306E-1,-9.776769104E0,-7.024891663E-1
2.881787496E-2,-5.733078003E-1,-9.737550659E0,-7.234455872E-1
3.877087496E-2,-5.758525085E-1,-9.650880890E0,-7.159611511E-1
4.872487497E-2,-5.830375671E-1,-9.618548126E0,-7.243437195E-1
5.867887498E-2,-5.607339478E-1,-9.667795715E0,-7.201524353E-1
6.863287499E-2,-5.447172546E-1,-9.742340698E0,-6.710545349E-1
7.858687500E-2,-5.327421570E-1,-9.778565369E0,-6.327342224E-1
8.854087500E-2,-5.191204834E-1,-9.754166107E0,-6.246510315E-1
9.849487501E-2,-5.237608337E-1,-9.733958130E0,-6.408174133E-1
1.084488750E-1,-5.141807556E-1,-9.698930969E0,-6.755451965E-1
1.184018750E-1,-5.634283447E-1,-9.665999451E0,-6.375242615E-1
1.283558750E-1,-6.637197876E-1,-9.645641785E0,-6.129753113E-1
1.383098750E-1,-7.644602966E-1,-9.665400696E0,-5.608836365E-1
1.482638750E-1,-8.162525940E-1,-9.883048096E0,-3.885919189E-1
1.582178751E-1,-7.455995178E-1,-1.007539810E1,-3.059637451E-1
1.681718751E-1,-7.006929016E-1,-1.005519012E1,-3.932322693E-1
1.781258751E-1,-6.044430542E-1,-9.760902100E0,-4.819976807E-1
1.880798750E-1,-4.987628174E-1,-9.314829712E0,-6.212081909E-1
1.980338750E-1,-3.141966248E-1,-9.147627411E0,-6.902146912E-1
2.079868750E-1,-2.121089172E-1,-9.492809601E0,-7.378157043E-1
2.179408750E-1,-1.242416382E-1,-9.670639801E0,-8.578660583E-1
2.278948750E-1,-5.792953491E-2,-9.494156799E0,-1.026565247E0
2.378488750E-1,-8.741821289E-2,-9.234895935E0,-1.212628326E0
2.478028750E-1,-3.134481812E-1,-9.204060059E0,-1.334325256E0
2.577568750E-1,-6.135740662E-1,-9.341324615E0,-1.430126038E0
2.677108750E-1,-9.449848938E-1,-9.527238007E0,-1.402882690E0
2.776648750E-1,-1.259031830E0,-9.924661560E0,-1.211730194E0
2.876178750E-1,-1.370250549E0,-1.028660889E1,-8.571176147E-1
2.975718750E-1,-1.186881866E0,-1.043914169E1,-4.090992737E-1
3.075258750E-1,-8.825646973E-1,-1.035052597E1,-4.266128540E-2
3.174798751E-1,-6.306385803E-1,-1.016655853E1,9.445358276E-2
3.274338751E-1,-4.540058899E-1,-1.002959335E1,1.197509766E-2
3.373878751E-1,-3.176394653E-1,-9.944121094E0,-2.435435486E-1
3.473418750E-1,-2.308200073E-1,-9.948312378E0,-5.613327026E-1
3.572958750E-1,-2.139051819E-1,-9.860295410E0,-8.502319336E-1
3.672488750E-1,-1.987866211E-1,-9.637109528E0,-1.097966766E0
3.772028750E-1,-2.041754150E-1,-9.433532867E0,-1.211580505E0
3.871568750E-1,-2.850073242E-1,-9.442663879E0,-1.096320190E0
3.971108750E-1,-4.037104797E-1,-9.523795166E0,-9.608518982E-1
4.070648750E-1,-4.646337891E-1,-9.520801392E0,-8.831634521E-1
4.170188750E-1,-4.917274475E-1,-9.532626801E0,-8.437953186E-1
4.269728750E-1,-5.177732849E-1,-9.560169525E0,-8.177494812E-1
4.369268750E-1,-5.092410278E-1,-9.505682831E0,-8.375083923E-1
4.468798750E-1,-5.047503662E-1,-9.502389679E0,-8.232879639E-1
4.568338750E-1,-5.435197449E-1,-9.627529449E0,-7.619155884E-1
4.667878750E-1,-6.264472961E-1,-9.787097626E0,-7.894583130E-1
4.767418751E-1,-7.084767151E-1,-9.837991791E0,-8.449928284E-1
4.866958751E-1,-7.834707642E-1,-9.979747009E0,-8.363108826E-1
4.966498751E-1,-7.897576904E-1,-1.015099091E1,-8.285270691E-1
5.066038750E-1,-7.141648865E-1,-1.021969803E1,-7.949967957E-1
5.165578750E-1,-5.734574890E-1,-1.021969803E1,-6.979985046E-1
5.265118750E-1,-4.745132446E-1,-1.011521530E1,-6.665638733E-1
5.364648750E-1,-4.638853455E-1,-9.972861328E0,-6.968009949E-1
5.464188750E-1,-4.906796265E-1,-9.842183075E0,-7.818241882E-1
5.563728750E-1,-5.300477600E-1,-9.699080658E0,-8.717871094E-1
5.663268750E-1,-5.857319641E-1,-9.554780731E0,-9.193881226E-1
5.762808750E-1,-6.239025879E-1,-9.440268860E0,-9.398954773E-1
5.862348750E-1,-6.638694763E-1,-9.435478821E0,-9.250762939E-1
5.961888750E-1,-6.542893982E-1,-9.405840454E0,-9.449848938E-1
6.061428750E-1,-5.270539856E-1,-9.313931580E0,-9.686357117E-1
6.160958750E-1,-3.591032410E-1,-9.285640411E0,-9.211843872E-1
6.260498750E-1,-2.308200073E-1,-9.350156250E0,-8.720864868E-1
6.360038751E-1,-1.725910950E-1,-9.414073334E0,-8.170010376E-1
6.459578751E-1,-2.336640930E-1,-9.572593689E0,-8.093669128E-1
6.559118751E-1,-3.300636292E-1,-9.597741394E0,-9.767189026E-1
6.658658750E-1,-4.264631653E-1,-9.532028046E0,-1.166075134E0
6.758203750E-1,-4.734654236E-1,-9.440119171E0,-1.285676422E0
6.857743750E-1,-5.557942200E-1,-9.397906952E0,-1.404678955E0
6.957273750E-1,-6.631210327E-1,-9.328750763E0,-1.379531250E0
7.056813750E-1,-7.188052368E-1,-9.220974884E0,-1.245260468E0
7.156353750E-1,-7.155120850E-1,-9.291478271E0,-9.380992126E-1
7.255893750E-1,-6.388714600E-1,-9.680219879E0,-5.990542603E-1
7.355433750E-1,-5.769003296E-1,-1.018811371E1,-4.628375244E-1
7.454973750E-1,-5.945635986E-1,-1.055664734E1,-4.861889648E-1
7.554513750E-1,-6.321354675E-1,-1.057161621E1,-4.923262024E-1
7.654053750E-1,-6.565347290E-1,-1.038510406E1,-6.491999817E-1
7.753593751E-1,-6.366261292E-1,-1.003034180E1,-9.346563721E-1
7.853123751E-1,-5.656736755E-1,-9.665999451E0,-1.143322449E0
7.952663751E-1,-4.634362793E-1,-9.478439484E0,-1.172062683E0
8.052203751E-1,-3.492237854E-1,-9.336384888E0,-1.067280579E0
8.151743750E-1,-2.618055725E-1,-9.286239166E0,-9.485774231E-1
8.251283750E-1,-3.156935120E-1,-9.660460968E0,-8.881031799E-1
8.350823750E-1,-4.607418823E-1,-1.020023849E1,-1.068927155E0
8.450363750E-1,-6.475534058E-1,-1.048270111E1,-1.254241791E0
8.549903750E-1,-8.863069153E-1,-1.062924637E1,-1.387913818E0
8.649433750E-1,-1.110241241E0,-1.061263092E1,-1.449884949E0
8.748973750E-1,-1.298250275E0,-1.040246796E1,-1.446891174E0
8.848513750E-1,-1.396146698E0,-1.007524841E1,-1.274599457E0
8.948053750E-1,-1.337019653E0,-9.864187317E0,-9.985734558E-1
9.047593750E-1,-1.195264435E0,-9.744436340E0,-7.988887024E-1
9.147133750E-1,-1.006057892E0,-9.616602173E0,-6.896159363E-1
9.246673750E-1,-8.388555908E-1,-9.483678589E0,-6.542893982E-1
9.346213751E-1,-7.204518127E-1,-9.298214264E0,-7.915539551E-1
9.445753751E-1,-6.734495544E-1,-9.109307098E0,-9.018745422E-1
9.545283751E-1,-6.845265198E-1,-9.097182312E0,-9.348060608E-1
9.644823751E-1,-7.005432129E-1,-9.174122314E0,-9.273216248E-1
9.744363750E-1,-6.291416931E-1,-9.134305115E0,-8.214916992E-1
9.843903750E-1,-4.484674072E-1,-8.986562347E0,-7.562274170E-1
9.943443750E-1,-2.787203979E-1,-8.821904755E0,-8.485853577E-1
1.004298375E0,-1.905537415E-1,-8.726103973E0,-9.605525208E-1
1.014252375E0,-1.456471252E-1,-8.717871094E0,-1.077609100E0
1.024206375E0,-2.112107849E-1,-8.704997864E0,-1.196312256E0
1.034159375E0,-3.647914124E-1,-8.642577667E0,-1.246907043E0
1.044113375E0,-5.179229736E-1,-8.548573151E0,-1.237326965E0
1.054067375E0,-6.836283875E-1,-8.557404785E0,-1.136736145E0
1.064021375E0,-8.361611938E-1,-8.887618103E0,-9.421408081E-1
1.073975375E0,-8.572673035E-1,-9.392518158E0,-7.137158203E-1
1.083929375E0,-7.896080017E-1,-9.758357391E0,-5.876779175E-1
1.093883375E0,-5.966592407E-1,-9.768685913E0,-5.763015747E-1
1.103837375E0,-4.728666687E-1,-9.569899292E0,-7.372169495E-1
1.113790375E0,-5.037025452E-1,-9.399852905E0,-8.810678101E-1
1.123744375E0,-6.245013428E-1,-9.546697540E0,-8.836125183E-1
1.133698375E0,-7.722441101E-1,-9.917476501E0,-9.313632202E-1
1.143652375E0,-8.321195984E-1,-1.036474640E1,-9.494755554E-1
1.153606375E0,-7.138655090E-1,-1.079165863E1,-7.836204529E-1
1.163560375E0,-2.760260010E-1,-1.116079102E1,-8.568182373E-1
1.173514375E0,1.715432739E-1,-1.136556519E1,-1.022673340E0
1.183468375E0,6.975494385E-1,-1.115704880E1,-1.168769531E0
1.193422375E0,1.078956299E0,-1.064900528E1,-1.196911011E0
1.203375375E0,1.172811127E0,-1.024604324E1,-1.042881317E0
1.213329375E0,1.126257935E0,-1.005025040E1,-7.493417358E-1
1.223283375E0,9.440867615E-1,-9.965376892E0,-4.599934387E-1
1.233237375E0,7.379653931E-1,-9.879305878E0,-2.146536255E-1
