"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.558000047E-3,-3.937711487E0,6.140979767E0,6.613846436E0
8.463000006E-3,-3.976929932E0,6.074967041E0,6.736740875E0
1.848299999E-2,-4.199666748E0,5.963898010E0,6.950346680E0
2.850299998E-2,-4.344864807E0,5.992787933E0,6.939718781E0
3.852399997E-2,-4.467010803E0,6.064937897E0,6.877148895E0
4.854399996E-2,-4.404590607E0,6.120322723E0,6.871909790E0
5.856400001E-2,-3.864064636E0,6.151907043E0,6.873107300E0
6.858500000E-2,-3.705095215E0,6.244714050E0,6.655908966E0
7.860499999E-2,-3.898942108E0,6.161187744E0,6.712042236E0
8.862499997E-2,-3.857628021E0,5.964496765E0,6.785389709E0
9.864599997E-2,-3.808679810E0,5.936055908E0,6.840624847E0
1.086660000E-1,-3.592080231E0,6.014941864E0,6.751110992E0
1.186860000E-1,-3.538042603E0,6.046675873E0,6.262527008E0
1.287070000E-1,-3.918551331E0,6.590644684E0,7.005731506E0
1.387270000E-1,-3.840413818E0,6.743925934E0,8.045020294E0
1.487470000E-1,-3.115471344E0,6.382128296E0,8.659791870E0
1.587680000E-1,-3.516188049E0,5.612578583E0,8.405171356E0
1.687880000E-1,-3.665876770E0,4.848717041E0,8.623267822E0
1.788080000E-1,-3.272943878E0,4.545148315E0,9.104816437E0
1.888290000E-1,-2.898871765E0,4.785698090E0,9.229507141E0
1.988490000E-1,-2.207160187E0,4.856351166E0,8.910969543E0
2.088700000E-1,-1.748963013E0,4.987478485E0,8.334218903E0
2.188900000E-1,-1.595981140E0,4.869523773E0,8.148305511E0
2.289100000E-1,-1.330283661E0,4.793032837E0,8.265960846E0
2.389310000E-1,-1.941462708E-1,5.043911133E0,7.286248169E0
2.489510000E-1,2.647993469E-1,4.940326538E0,7.102430420E0
2.589710000E-1,1.108295288E0,5.024301910E0,7.510332184E0
2.689920000E-1,1.264420624E0,4.762795715E0,8.409662018E0
2.790165000E-1,6.198609924E-1,4.211791534E0,9.614506531E0
2.890365000E-1,8.750802612E-1,3.769161987E0,9.868528290E0
2.990575000E-1,1.090182953E0,3.318898315E0,9.407487030E0
3.090775000E-1,6.882687378E-1,2.784958649E0,8.907975769E0
3.190975000E-1,-1.317260742E-1,1.598226471E0,9.138945465E0
3.291185000E-1,-9.907896423E-1,1.651066589E-1,9.651928711E0
3.391385000E-1,-1.638343048E0,-7.496411133E-1,1.062909668E1
3.491595000E-1,-9.361532593E-1,-9.729766846E-2,1.125494522E1
3.591795000E-1,6.544390869E-1,1.532213745E0,1.088147186E1
3.691995000E-1,1.677561493E0,2.907254333E0,1.092787537E1
3.792205000E-1,2.423759766E0,3.972588959E0,1.068552933E1
3.892405000E-1,3.399879913E0,4.737797699E0,1.089269852E1
3.992605000E-1,4.377496948E0,5.131778412E0,1.124761047E1
4.092815000E-1,4.975054321E0,5.007387085E0,1.120749390E1
4.193015000E-1,5.782924347E0,4.576133881E0,1.085243225E1
4.293215000E-1,1.646875305E0,2.978206787E0,9.842033386E0
4.393425000E-1,-5.771997070E0,-1.143172760E0,1.070004913E1
4.493625000E-1,-5.828130341E0,-3.306773529E0,8.319100342E0
4.593825000E-1,-1.955234070E0,-1.119671631E0,6.373146973E0
4.694035000E-1,-5.984555054E-1,1.760189667E0,8.358169098E0
4.794235000E-1,4.586462402E-1,5.397625580E0,9.557175751E0
4.894445000E-1,1.572480011E0,6.930288391E0,9.336833954E0
4.994645000E-1,1.682501221E0,5.613626404E0,9.583071899E0
5.094845000E-1,2.301314392E0,3.907474365E0,9.006171570E0
5.195055000E-1,2.622696075E0,2.699187012E0,7.776478729E0
5.295255000E-1,3.196153564E0,1.489402771E0,7.455097046E0
5.395455000E-1,3.340902557E0,1.995051270E0,6.133645020E0
5.495665000E-1,4.559518433E0,3.578608246E0,6.290369110E0
5.595865000E-1,3.730841675E0,3.978277130E0,8.113727417E0
5.696065000E-1,3.778143311E0,4.033512268E0,8.822653198E0
5.796275000E-1,4.041146393E0,4.024381256E0,9.544152832E0
5.896475000E-1,4.426145782E0,3.552562408E0,9.983339539E0
5.996675000E-1,4.653073883E0,3.250191193E0,9.773475952E0
