"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636298360193809E9,"2021-11-07 16:19:20.194 UTC+01:00"
"PAUSE",4.693843712499802E1,1.636298407131026E9,"2021-11-07 16:20:07.131 UTC+01:00"
