"event","experiment time","system time","system time text"
"START",0.000000000E0,1636373920.771,"2021-11-08 13:18:40.771 UTC+01:00"
"PAUSE",1.046406450E2,1636374025.412,"2021-11-08 13:20:25.412 UTC+01:00"
