"event","experiment time","system time","system time text"
"START",0.000000000E0,1636488734.624,"2021-11-09 21:12:14.624 UTC+01:00"
"PAUSE",3.002723223E1,1636488764.651,"2021-11-09 21:12:44.651 UTC+01:00"
