"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636361584590695E9,"2021-11-08 09:53:04.591 UTC+01:00"
"PAUSE",1.159863256249810E2,1.636361700577975E9,"2021-11-08 09:55:00.578 UTC+01:00"
