"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636392442312447E9,"2021-11-08 18:27:22.312 UTC+01:00"
"PAUSE",9.513199195824564E1,1.636392537445058E9,"2021-11-08 18:28:57.445 UTC+01:00"
"START",9.513199195824564E1,1.636392540241210E9,"2021-11-08 18:29:00.241 UTC+01:00"
"PAUSE",9.653661904158070E1,1.636392541645846E9,"2021-11-08 18:29:01.646 UTC+01:00"
