"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.919416646E-3,-8.949366398E-3,4.612694085E-1,5.014658570E-1
1.794208336E-2,-5.542765558E-2,6.539767981E-1,3.724665642E-1
2.796108334E-2,-1.062764972E-1,8.604879379E-1,2.314328104E-1
3.798008332E-2,-1.859281808E-1,1.024689674E0,1.221420094E-1
4.800008336E-2,-2.764056325E-1,1.157781482E0,6.760007143E-2
5.801908334E-2,-3.687108159E-1,1.269547939E0,5.312818661E-2
6.803808332E-2,-4.560624659E-1,1.357973695E0,4.583425447E-2
7.805708336E-2,-5.292950869E-1,1.388082623E0,1.994300261E-2
8.807608334E-2,-5.901846886E-1,1.404728293E0,-2.089258097E-2
9.809508332E-2,-6.097347140E-1,1.385948181E0,-7.241968811E-2
1.081150834E-1,-5.852733850E-1,1.342229843E0,-1.179483533E-1
1.181340833E-1,-5.261943936E-1,1.293989539E0,-1.661829948E-1
1.281530833E-1,-4.566529989E-1,1.243747115E0,-2.158468813E-1
1.381720834E-1,-3.867319822E-1,1.182069659E0,-2.813484073E-1
1.481910833E-1,-3.178779185E-1,1.076029181E0,-3.523779511E-1
1.582110833E-1,-2.531205118E-1,9.456866384E-1,-3.975166678E-1
1.682300834E-1,-2.042624354E-1,8.094739318E-1,-3.931584060E-1
1.782490833E-1,-1.611272097E-1,6.655671000E-1,-3.473879993E-1
1.882680833E-1,-1.154503450E-1,5.292484760E-1,-2.783593237E-1
1.982870834E-1,-7.016222179E-2,4.347783923E-1,-2.087762654E-1
2.083060833E-1,-1.814948395E-2,3.998216391E-1,-1.501893103E-1
2.183260833E-1,3.321836516E-2,4.153199196E-1,-1.143516898E-1
2.283450834E-1,7.093659043E-2,4.617710114E-1,-1.019178554E-1
2.383640833E-1,9.082347900E-2,5.054004788E-1,-1.041194946E-1
2.483830833E-1,9.561557323E-2,5.251705647E-1,-8.684749156E-2
2.584020834E-1,8.517891169E-2,5.293935537E-1,-5.168737471E-2
2.684210833E-1,4.864442348E-2,5.817309022E-1,-4.392763600E-3
2.784410833E-1,-5.512551405E-3,6.981091499E-1,3.687851131E-2
2.884600834E-1,-3.615541756E-2,8.097060323E-1,5.999607965E-2
2.984790833E-1,-3.252845258E-2,9.026324749E-1,5.645088106E-2
3.084980833E-1,2.798901871E-3,1.017461181E0,5.020010844E-2
3.185170834E-1,7.543555647E-2,1.169360518E0,8.084776253E-2
3.285360833E-1,1.520077586E-1,1.308841348E0,2.018129975E-1
3.385560833E-1,2.018384337E-1,1.385936856E0,4.337168336E-1
3.485750834E-1,2.141415030E-1,1.386010647E0,7.478455901E-1
3.585940833E-1,2.489444911E-1,1.359500408E0,1.014732718E0
3.686130833E-1,2.541384697E-1,1.369759321E0,1.140264034E0
3.786320834E-1,2.598797381E-1,1.429019451E0,1.138414025E0
3.886510833E-1,3.244768679E-1,1.465133190E0,1.074560404E0
3.986710833E-1,4.354957938E-1,1.366114974E0,1.035783410E0
4.086900834E-1,5.224234462E-1,1.150540233E0,1.080832005E0
4.187090833E-1,5.455678701E-1,9.111552835E-1,1.218189001E0
4.287280833E-1,5.055249333E-1,6.184555888E-1,1.416193485E0
4.387470834E-1,4.530225694E-1,1.354380697E-1,1.582071662E0
4.487660833E-1,4.278340638E-1,-4.017182291E-1,1.619124889E0
4.587860833E-1,4.795414507E-1,-9.694280028E-1,1.494089127E0
4.688050834E-1,5.682411790E-1,-1.393793344E0,1.232569337E0
4.788240833E-1,6.013062000E-1,-1.578547001E0,9.621170163E-1
4.888430833E-1,4.380652606E-1,-2.043917418E0,7.923241258E-1
4.988620834E-1,1.570090652E-1,-2.181969404E0,7.033537626E-1
5.088820833E-1,-6.893008202E-2,-1.871569276E0,7.916772962E-1
5.189010833E-1,-1.513724923E-1,-1.391715288E0,1.099290490E0
5.289200834E-1,-1.234799102E-1,-7.922812104E-1,1.545820236E0
5.389390833E-1,-3.748004884E-2,-1.720243394E-1,2.007034063E0
5.489580833E-1,1.098122075E-1,4.314298332E-1,2.339075327E0
5.589770834E-1,3.191640973E-1,8.897436261E-1,2.468354464E0
5.689970833E-1,5.691185594E-1,1.192220688E0,2.410444498E0
5.790160833E-1,7.906166315E-1,1.368104577E0,2.259590864E0
5.890350834E-1,9.527300596E-1,1.444395423E0,2.131970644E0
5.990540833E-1,1.060592771E0,1.451259971E0,2.039825916E0
6.090730833E-1,1.139870524E0,1.448782206E0,1.951521397E0
6.190920834E-1,1.198444366E0,1.443259954E0,1.858630657E0
6.291120833E-1,1.240110397E0,1.291086555E0,1.750932455E0
6.391310833E-1,1.098709941E0,1.230741739E0,1.682728648E0
6.491500834E-1,9.386860132E-1,1.257414579E0,1.634639859E0
6.591690833E-1,8.044597507E-1,1.251516223E0,1.590228200E0
6.691880833E-1,6.898676157E-1,1.282829523E0,1.516998172E0
6.792070834E-1,6.088628173E-1,1.292366028E0,1.410773516E0
6.892270833E-1,5.885671973E-1,1.241553307E0,1.302446485E0
6.992460833E-1,6.656066179E-1,1.168276429E0,1.223005414E0
7.092650834E-1,9.428594708E-1,9.190952182E-1,1.317582726E0
7.192840833E-1,1.340269446E0,1.045903206E0,1.485555530E0
7.293030833E-1,1.739856958E0,1.345461369E0,1.605092168E0
7.393220834E-1,2.081866026E0,1.553239584E0,1.751836896E0
7.493420833E-1,2.308382511E0,1.778880358E0,1.921658039E0
7.593610833E-1,2.440955162E0,2.046358109E0,2.065178633E0
7.693800834E-1,2.556847572E0,2.343331575E0,2.190300226E0
7.793990833E-1,2.746225834E0,2.276513100E0,2.380484104E0
7.894180833E-1,3.053881407E0,2.034796476E0,2.733312845E0
7.994370834E-1,3.538449764E0,2.135758162E0,3.102949858E0
8.094570833E-1,4.159961700E0,1.772761583E0,3.424576283E0
8.194760833E-1,3.125937700E0,-1.890483052E-1,3.205557108E0
8.294950834E-1,2.578293085E0,1.266477823E0,2.402746201E0
8.395140833E-1,1.673558116E0,1.359385729E0,1.534251809E0
8.495330833E-1,1.214264035E0,1.143069983E0,7.208822370E-1
8.595520834E-1,1.083564878E0,1.136310935E0,2.911034524E-1
8.695720833E-1,1.114743233E0,9.851457477E-1,2.861024439E-1
8.795910833E-1,1.238886952E0,8.813272119E-1,4.827249646E-1
8.896100834E-1,1.420755982E0,9.327089190E-1,7.188879251E-1
8.996290833E-1,1.617989898E0,1.243902683E0,9.463453293E-1
9.096480833E-1,1.807648420E0,1.470411539E0,1.145037889E0
9.196670834E-1,1.987204790E0,1.613358021E0,1.238179088E0
9.296870833E-1,2.121668339E0,1.690706134E0,1.261088371E0
9.397060833E-1,2.068817139E0,1.334320426E0,1.231972575E0
9.497250834E-1,1.876906037E0,5.597119331E-1,1.360088706E0
9.597440833E-1,1.730196476E0,-2.295073569E-1,1.678789258E0
9.697630833E-1,1.623769164E0,-6.966313124E-1,1.977806330E0
9.797820834E-1,1.467562795E0,-6.921966076E-1,2.069834232E0
9.898020833E-1,1.302138329E0,-2.523638308E-1,1.958615541E0
9.998210833E-1,1.260721803E0,2.532934844E-1,1.725497961E0
1.009840083E0,1.333320856E0,6.134068966E-1,1.467917800E0
1.019855917E0,1.426756620E0,8.408033252E-1,1.299452424E0
1.029874917E0,1.437297583E0,1.099736452E0,1.234134555E0
1.039893917E0,1.308148384E0,1.263058782E0,1.321421504E0
1.049913917E0,1.054151416E0,1.273258328E0,1.588234782E0
1.059932917E0,9.169757366E-1,1.386615515E0,1.932461619E0
1.069951917E0,8.427980542E-1,1.612105846E0,2.400287867E0
1.079970917E0,7.083480954E-1,1.924589753E0,2.732136250E0
1.089989917E0,5.172114968E-1,2.139388084E0,2.808886528E0
1.100008917E0,2.849034071E-1,2.102889299E0,2.713034391E0
1.110028917E0,-1.717620343E-2,1.691858172E0,2.589851618E0
1.120047917E0,-3.626776636E-1,1.293804049E0,2.523056746E0
1.130066917E0,-5.953267813E-1,1.207920671E0,2.652575731E0
1.140085917E0,-7.167722583E-1,1.419857979E0,2.906658173E0
1.150104917E0,-8.126471043E-1,1.579235077E0,3.223329306E0
1.160123917E0,-8.982347250E-1,1.540503740E0,3.627372980E0
1.170143917E0,-9.785760641E-1,1.220336556E0,4.048693180E0
1.180162917E0,-1.131921172E0,9.484347105E-1,4.429468155E0
1.190181917E0,-1.306602716E0,1.042975783E0,4.729488850E0
1.200200917E0,-1.490754485E0,1.657290816E0,4.913672447E0
1.210219917E0,-1.725047350E0,2.754518747E0,4.954436779E0
1.220238917E0,-1.976734400E0,3.834311008E0,4.830216885E0
1.230258917E0,-1.127596498E0,6.562305927E0,2.961108685E0
1.240277917E0,-6.615547538E-1,7.318784714E0,1.725906849E0
1.250296917E0,-1.245027900E0,5.661983013E0,1.726422787E0
1.260315917E0,-1.505417705E0,3.527768135E0,1.599349737E0
1.270334917E0,-1.347773314E0,2.123888969E0,1.276186585E0
1.280353917E0,-9.603829980E-1,1.743512750E0,9.918613434E-1
1.290373917E0,-6.746975780E-1,1.651680470E0,8.622993827E-1
1.300392917E0,-5.701320171E-1,1.512506366E0,8.656797409E-1
1.310411917E0,-5.770937800E-1,1.239604473E0,9.329748154E-1
1.320430917E0,-6.022212505E-1,1.046791911E0,9.275339842E-1
1.330449917E0,-6.297120452E-1,1.209908366E0,8.005800843E-1
1.340468917E0,-5.384359360E-1,1.391337037E0,5.927776098E-1
1.350488917E0,-1.007483900E-1,1.083972335E0,5.958123803E-1
1.360507917E0,2.132886350E-1,2.624392807E-1,6.238464117E-1
1.370526917E0,2.019563019E-1,-2.752406597E-1,6.574784517E-1
1.380545917E0,1.337231994E-1,-4.449079931E-1,8.988860250E-1
1.390564917E0,1.978950202E-1,-2.982880175E-1,1.054736495E0
1.400583917E0,1.772824228E-1,-2.376824617E-1,1.081831574E0
1.410603917E0,7.126684487E-2,-1.734901816E-1,1.125690222E0
1.420622917E0,-1.128486693E-1,-9.110518098E-1,1.227236271E0
1.430641917E0,-8.886437863E-2,-1.007517338E0,1.354393601E0
1.440660917E0,-1.464941204E-1,-8.770295978E-1,1.499696970E0
1.450679917E0,-1.559480131E-1,-7.409566641E-1,1.526315808E0
1.460698917E0,-6.003107503E-2,-6.000120640E-1,1.436884999E0
1.470718917E0,3.376701102E-2,-5.346785784E-1,1.415575385E0
1.480737917E0,1.286825985E-1,-5.393489599E-1,1.627035141E0
1.490756917E0,1.983749568E-1,-4.600355625E-1,2.040075541E0
1.500775917E0,1.467493176E-1,2.883480303E-2,2.528888226E0
1.510794917E0,2.284495160E-2,6.129310727E-1,2.923424006E0
1.520813917E0,-1.341404021E-1,1.135705590E0,3.188642025E0
1.530832917E0,-2.887457311E-1,1.713339090E0,3.321948767E0
1.540852917E0,-4.548207223E-1,2.064369678E0,3.314896822E0
1.550871917E0,-7.657434344E-1,1.880380750E0,3.145735264E0
1.560890917E0,-1.225160480E0,1.204993963E0,2.861490011E0
1.570909917E0,-1.639934659E0,6.338604093E-1,2.394588232E0
1.580928917E0,-1.846574068E0,7.059958577E-1,1.982911468E0
1.590947917E0,-1.754933834E0,1.415349245E0,1.759413004E0
1.600967917E0,-1.424821973E0,2.197067022E0,1.612083435E0
1.610986917E0,-5.963951349E-1,1.709797502E0,1.413655519E0
1.621005917E0,7.307027280E-2,4.393621385E-1,1.125261068E0
1.631024917E0,1.162720621E-1,1.333669126E-1,1.012101293E0
1.641043917E0,1.521541476E-1,1.409934014E-1,1.014665365E0
1.651062917E0,2.716396153E-1,8.678759634E-2,1.081557512E0
1.661082917E0,3.681530952E-1,-1.321718991E-1,1.078364372E0
1.671101917E0,4.041275680E-1,-3.904126585E-1,9.883344769E-1
1.681120917E0,4.015150070E-1,-4.128234386E-1,8.314774632E-1
1.691139917E0,3.831866682E-1,-5.361842364E-2,6.096944213E-1
1.701158917E0,5.716953278E-1,3.803226352E-1,3.619290888E-1
1.711177917E0,7.556389570E-1,2.400034219E-1,1.835588738E-2
1.721197917E0,7.190119624E-1,-3.424784541E-2,-2.945074737E-1
1.731216917E0,6.347928047E-1,-1.965857595E-1,-3.717422783E-1
1.741235917E0,5.990894437E-1,-2.829832435E-1,-3.279820085E-1
1.751254917E0,4.652459919E-1,3.472285718E-2,-2.311123312E-1
1.761273917E0,8.235425502E-2,4.184742570E-1,8.057912812E-3
1.771292917E0,-7.501442730E-2,-3.737690449E-1,2.427477688E-1
1.781312917E0,-2.232598215E-1,-7.946198583E-1,4.738545120E-1
1.791331917E0,-2.608309388E-1,-1.257149458E0,6.449786425E-1
1.801350917E0,-2.023532540E-1,-1.715203524E0,6.717058420E-1
1.811369917E0,-9.825301915E-2,-2.141064405E0,6.955044866E-1
1.821388917E0,1.157573983E-2,-2.469258785E0,7.949045897E-1
1.831407917E0,1.379263252E-1,-2.655061007E0,9.272218347E-1
1.841426917E0,2.908668816E-1,-2.762189388E0,1.039899111E0
1.851446917E0,4.424680471E-1,-2.823467493E0,1.096268177E0
1.861465917E0,5.508642793E-1,-2.877563715E0,1.061056733E0
1.871484917E0,5.870279670E-1,-3.003929138E0,9.350941777E-1
1.881503917E0,5.348406434E-1,-3.202584505E0,8.049702644E-1
1.891522917E0,4.262485206E-1,-3.379406214E0,6.899257898E-1
1.901541917E0,3.340168595E-1,-3.436429024E0,5.921486616E-1
1.911561917E0,3.378568888E-1,-3.318511963E0,5.500232577E-1
1.921580917E0,3.931558132E-1,-3.315105915E0,4.744403362E-1
1.931599917E0,4.652902186E-1,-3.525625706E0,3.106305003E-1
1.941618917E0,6.185945272E-1,-3.884545326E0,1.301874816E-1
1.951637917E0,8.110195398E-1,-4.358442307E0,-3.336784244E-2
1.961656917E0,9.011493921E-1,-4.833392620E0,-1.352824867E-1
1.971675917E0,8.638631701E-1,-4.968698978E0,-1.898117512E-1
1.981695917E0,7.765117884E-1,-4.779920578E0,-2.955017090E-1
1.991714917E0,5.869022608E-1,-4.564827919E0,-5.897780061E-1
2.001733917E0,3.034777343E-1,-4.295574188E0,-1.129131913E0
2.011752917E0,2.737136558E-2,-3.852014780E0,-1.727871180E0
2.021775417E0,3.060699906E-3,-3.315534353E0,-2.160730839E0
