"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636389761431355E9,"2021-11-08 17:42:41.431 UTC+01:00"
"PAUSE",7.267801929172128E1,1.636389834109843E9,"2021-11-08 17:43:54.110 UTC+01:00"
