"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636392021539080E9,"2021-11-08 18:20:21.539 UTC+01:00"
"PAUSE",7.863792274997104E1,1.636392100177496E9,"2021-11-08 18:21:40.177 UTC+01:00"
