"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.319624997E-3,-2.806813202E0,3.064876556E0,8.671018524E0
1.228362499E-2,-2.860551453E0,3.033741302E0,8.716823273E0
2.224762499E-2,-2.856659546E0,2.888393555E0,8.713380432E0
3.221162499E-2,-2.837948456E0,2.742147675E0,8.778045959E0
4.217562499E-2,-2.945424957E0,2.652933197E0,8.902736664E0
5.213962498E-2,-3.091970215E0,2.707868958E0,8.884324951E0
6.210362498E-2,-3.178041229E0,2.817590790E0,8.770112457E0
7.206762498E-2,-3.367996216E0,2.750979309E0,8.479866028E0
8.203162500E-2,-3.652704163E0,2.374961243E0,7.541766815E0
9.199562500E-2,-3.947740631E0,1.775607605E0,6.271957397E0
1.019596250E-1,-4.159999237E0,1.757944336E0,5.950575714E0
1.119236250E-1,-3.893852692E0,2.406395874E0,6.116580505E0
1.218876250E-1,-3.725303192E0,3.218008118E0,6.779701538E0
1.318516250E-1,-3.780089264E0,3.775598602E0,7.064559174E0
1.418156250E-1,-4.139641571E0,4.196972351E0,7.042255554E0
1.517796250E-1,-4.408332825E0,4.320016479E0,6.818321228E0
1.617436250E-1,-4.378844147E0,3.975882111E0,6.470744019E0
1.717076250E-1,-4.296066284E0,3.392395477E0,5.805826721E0
1.816716250E-1,-4.318968658E0,2.732118530E0,5.205574951E0
1.916356250E-1,-4.515659637E0,2.149230652E0,4.868775330E0
2.015996250E-1,-4.735552368E0,1.725162506E0,4.894222412E0
2.115636250E-1,-4.837041321E0,1.387614441E0,5.076393585E0
2.215276250E-1,-4.741090851E0,1.124461670E0,5.041216736E0
2.314916250E-1,-4.667593689E0,1.101708984E0,4.927303619E0
2.414556250E-1,-4.575834503E0,1.373394012E0,4.682861938E0
2.514196250E-1,-4.561614075E0,1.652413788E0,4.435576172E0
2.613836250E-1,-4.652325439E0,1.864522705E0,4.646637268E0
2.713476250E-1,-4.587510223E0,1.870659943E0,5.084776154E0
2.813116250E-1,-4.623435516E0,1.500479736E0,5.474715271E0
2.912756250E-1,-4.703369293E0,1.006357269E0,5.704038391E0
3.012396250E-1,-5.079387360E0,6.902146912E-1,5.699398041E0
3.112036250E-1,-5.076842651E0,5.734574890E-1,6.231840820E0
3.211676250E-1,-5.265600128E0,9.635462952E-1,4.152365112E0
