"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.002694600E-2,-1.499298096E0,3.388977051E0,9.433944702E0
4.512338200E-2,-1.543563843E0,3.363861084E0,9.545211792E0
5.021981700E-2,-1.592620850E0,3.343521118E0,9.640930176E0
5.531625300E-2,-1.647644043E0,3.321975708E0,9.705535889E0
6.044320600E-2,-1.717041016E0,3.302841187E0,9.697158813E0
6.553964200E-2,-1.803176880E0,3.271728516E0,9.666061401E0
7.063607700E-2,-1.884536743E0,3.198745728E0,9.630157471E0
7.573251300E-2,-1.971878052E0,3.099441528E0,9.552398682E0
8.119515900E-2,-2.067596436E0,3.013305664E0,9.456680298E0
8.592538400E-2,-2.168090820E0,2.955886841E0,9.326278687E0
9.123544200E-2,-2.197998047E0,2.867340088E0,9.235351562E0
9.611825500E-2,-2.171676636E0,2.814697266E0,9.173141479E0
1.012757260E-1,-2.110656738E0,2.778808594E0,9.107330322E0
1.063416430E-1,-2.028106689E0,2.805130005E0,9.017593384E0
1.114380790E-1,-1.951538086E0,2.844619751E0,8.918304443E0
1.165345150E-1,-1.896499634E0,2.921188354E0,8.832153320E0
1.216309500E-1,-1.883346558E0,2.990570068E0,8.784301758E0
1.267273860E-1,-1.872573853E0,3.074325562E0,8.753189087E0
1.318238210E-1,-1.871383667E0,3.148498535E0,8.768753052E0
1.369202570E-1,-1.852233887E0,3.199951172E0,8.809432983E0
1.420166920E-1,-1.807968140E0,3.251388550E0,8.852493286E0
1.471131280E-1,-1.752929688E0,3.268142700E0,8.900360107E0
1.522400810E-1,-1.745758057E0,3.257369995E0,8.948211670E0
1.573365170E-1,-1.727813721E0,3.233444214E0,9.028366089E0
1.624329520E-1,-1.705078125E0,3.199951172E0,9.115707397E0
1.675293880E-1,-1.658416748E0,3.142517090E0,9.199462891E0
1.726258230E-1,-1.617736816E0,3.105438232E0,9.283203125E0
1.777222590E-1,-1.571075439E0,3.098251343E0,9.337036133E0
1.828186940E-1,-1.562698364E0,3.080307007E0,9.370544434E0
1.879151300E-1,-1.539978027E0,3.068344116E0,9.378921509E0
1.930115650E-1,-1.523223877E0,3.057571411E0,9.410018921E0
1.981385180E-1,-1.469390869E0,3.061157227E0,9.475830078E0
2.032349540E-1,-1.386825562E0,3.049194336E0,9.546417236E0
2.083313900E-1,-1.311462402E0,3.019287109E0,9.650497437E0
2.134278250E-1,-1.214553833E0,2.998947144E0,9.778518677E0
2.185242610E-1,-1.137985229E0,2.981002808E0,9.898162842E0
2.236206960E-1,-1.069778442E0,2.957077026E0,9.971145630E0
2.287171320E-1,-1.019531250E0,2.949890137E0,9.975921631E0
2.338440850E-1,-9.944152832E-1,2.927169800E0,9.980712891E0
2.389405200E-1,-9.991912842E-1,2.894866943E0,9.973541260E0
2.440369560E-1,-1.027908325E0,2.866149902E0,9.948410034E0
2.491333920E-1,-1.044662476E0,2.838638306E0,9.936447144E0
2.542298270E-1,-1.080551147E0,2.793167114E0,9.892181396E0
2.593262630E-1,-1.122421265E0,2.760864258E0,9.809631348E0
