"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.121713200E-2,0.000000000E0,0.000000000E0,0.000000000E0
5.137948500E-2,0.000000000E0,0.000000000E0,0.000000000E0
6.154183900E-2,0.000000000E0,0.000000000E0,0.000000000E0
7.155160400E-2,0.000000000E0,0.000000000E0,0.000000000E0
8.235482700E-2,0.000000000E0,0.000000000E0,0.000000000E0
9.089974900E-2,0.000000000E0,0.000000000E0,0.000000000E0
1.009400320E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.110108330E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.211121510E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.311829520E-1,0.000000000E0,0.000000000E0,0.000000000E0
1.412537530E-1,3.300476074E-2,8.142089844E-2,-1.152038574E-2
1.512940360E-1,5.007934570E-2,7.493591309E-2,-3.553771973E-2
1.613648370E-1,7.122802734E-2,5.703735352E-2,-9.899902344E-2
1.714356380E-1,6.913757324E-2,5.181884766E-2,-1.000976562E-1
1.815064380E-1,5.688476562E-2,3.979492188E-2,-9.577941895E-2
1.915772390E-1,3.242492676E-2,3.405761719E-2,-5.891418457E-2
2.016480400E-1,7.019042969E-3,3.228759766E-2,-1.481628418E-2
2.117188410E-1,-9.078979492E-3,1.881408691E-2,-6.408691406E-4
2.217286060E-1,-6.469726562E-3,-6.222534180E-2,-5.581665039E-2
2.318909600E-1,1.449584961E-2,-2.176513672E-1,-1.829528809E-1
2.419312430E-1,4.638671875E-2,-4.052581787E-1,-3.338470459E-1
2.520020440E-1,7.949829102E-2,-5.693664551E-1,-4.613189697E-1
2.620728450E-1,9.049987793E-2,-6.606597900E-1,-5.238189697E-1
2.721436450E-1,8.047485352E-2,-6.989898682E-1,-5.660858154E-1
2.822144460E-1,5.960083008E-2,-6.977996826E-1,-5.704956055E-1
2.922852470E-1,4.789733887E-2,-6.837005615E-1,-5.796813965E-1
3.023560480E-1,4.144287109E-2,-6.572418213E-1,-5.367126465E-1
3.124268490E-1,4.360961914E-2,-6.423950195E-1,-5.153503418E-1
3.224976490E-1,4.196166992E-2,-6.390380859E-1,-4.947509766E-1
3.325989680E-1,3.927612305E-2,-6.526184082E-1,-4.877166748E-1
3.426697680E-1,3.649902344E-2,-6.833953857E-1,-5.088195801E-1
3.527100520E-1,3.298950195E-2,-7.256164551E-1,-5.405120850E-1
3.627198170E-1,3.189086914E-2,-7.819824219E-1,-5.821838379E-1
3.728516530E-1,3.067016602E-2,-8.518676758E-1,-6.549835205E-1
3.829224540E-1,1.858520508E-2,-9.094238281E-1,-7.322998047E-1
