"event","experiment time","system time","system time text"
"START",0.000000000E0,1636392654.545,"2021-11-08 18:30:54.545 UTC+01:00"
"PAUSE",6.286380456E1,1636392717.409,"2021-11-08 18:31:57.409 UTC+01:00"
