"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.408294920E-1,-3.100049868E-2,1.178935245E-1,4.123219103E-2
1.432998560E-1,-2.611372061E-2,1.105633527E-1,5.711421743E-2
1.457702210E-1,-2.367033064E-2,1.068982705E-1,6.933116168E-2
1.481949080E-1,-2.000524849E-2,1.032331884E-1,8.276980370E-2
1.506161580E-1,-1.878355257E-2,1.007898003E-1,9.498675168E-2
1.530382940E-1,-1.145338640E-2,9.590301663E-2,1.047603041E-1
1.554594920E-1,-7.788302377E-3,9.590301663E-2,1.133121699E-1
1.578800120E-1,-6.566607859E-3,9.223793447E-2,1.194206402E-1
1.603012620E-1,-4.581354442E-4,9.223793447E-2,1.243074164E-1
1.627233980E-1,1.985253533E-3,9.223793447E-2,1.304158866E-1
1.651445960E-1,3.206948051E-3,9.223793447E-2,1.340809762E-1
1.675651170E-1,5.650337320E-3,9.223793447E-2,1.340809762E-1
1.699863670E-1,9.315420873E-3,9.223793447E-2,1.340809762E-1
1.724085020E-1,1.298050396E-2,9.101624042E-2,1.328592747E-1
1.748297520E-1,1.298050396E-2,9.101624042E-2,1.304158866E-1
1.772502210E-1,1.664558798E-2,9.223793447E-2,1.279724985E-1
1.796714710E-1,1.786728203E-2,9.345962852E-2,1.243074164E-1
1.820936060E-1,1.664558798E-2,9.468132257E-2,1.181989461E-1
1.845148560E-1,1.664558798E-2,9.712471068E-2,1.108687744E-1
1.869353250E-1,1.298050396E-2,1.007898003E-1,1.059819981E-1
1.893566270E-1,1.298050396E-2,1.032331884E-1,9.865183383E-2
1.917787100E-1,1.175880991E-2,1.056765765E-1,9.009996802E-2
1.941999600E-1,6.872031838E-3,1.105633527E-1,8.399149776E-2
1.966204290E-1,3.206948051E-3,1.166718230E-1,7.666133344E-2
1.990417310E-1,-1.679830020E-3,1.191152185E-1,6.810946763E-2
2.014638150E-1,-2.901524538E-3,1.191152185E-1,6.077930331E-2
2.038850650E-1,-4.123218823E-3,1.215586066E-1,5.344913527E-2
2.063055850E-1,-1.023169141E-2,1.252236813E-1,4.489727318E-2
2.087268350E-1,-1.634016447E-2,1.301104724E-1,3.878879920E-2
2.111489710E-1,-1.634016447E-2,1.264453828E-1,3.023693897E-2
2.135701690E-1,-2.000524849E-2,1.301104724E-1,2.290677279E-2
2.159906900E-1,-2.367033064E-2,1.301104724E-1,1.679829881E-2
2.184119400E-1,-3.100049868E-2,1.349972486E-1,1.068982668E-2
2.208340750E-1,-3.344388679E-2,1.374406368E-1,4.581354558E-3
2.232553250E-1,-3.833066672E-2,1.398840249E-1,-3.970507067E-3
2.256757940E-1,-4.199574888E-2,1.411057115E-1,-8.857285604E-3
2.280970440E-1,-4.443913698E-2,1.435490996E-1,-1.496575773E-2
2.305191790E-1,-4.688252881E-2,1.435490996E-1,-1.863084175E-2
2.329404290E-1,-4.810422286E-2,1.459924877E-1,-2.229592577E-2
2.353608980E-1,-5.054761097E-2,1.472141892E-1,-2.718270384E-2
2.377822000E-1,-5.054761097E-2,1.472141892E-1,-2.962609194E-2
2.402042830E-1,-5.054761097E-2,1.447708011E-1,-2.962609194E-2
2.426255330E-1,-5.176930502E-2,1.447708011E-1,-3.084778599E-2
2.450460020E-1,-5.176930502E-2,1.435490996E-1,-2.962609194E-2
2.474673040E-1,-5.299099907E-2,1.411057115E-1,-2.718270384E-2
2.498894400E-1,-5.176930502E-2,1.398840249E-1,-2.596100792E-2
2.523106370E-1,-5.054761097E-2,1.362189353E-1,-2.351761982E-2
2.547311060E-1,-5.054761097E-2,1.349972486E-1,-1.863084175E-2
2.571524080E-1,-4.688252881E-2,1.276670843E-1,-1.374406368E-2
2.595745440E-1,-4.688252881E-2,1.215586066E-1,-1.007897966E-2
2.619957420E-1,-4.566083103E-2,1.191152185E-1,-6.413896102E-3
2.644162620E-1,-4.810422286E-2,1.166718230E-1,-1.527118147E-3
2.668375120E-1,-4.566083103E-2,1.105633527E-1,2.137965523E-3
2.692596480E-1,-4.566083103E-2,1.056765765E-1,7.024743594E-3
2.716808460E-1,-4.688252881E-2,1.044548824E-1,1.191152167E-2
2.741013670E-1,-4.688252881E-2,9.956810623E-2,1.557660475E-2
2.765226170E-1,-4.566083103E-2,9.345962852E-2,1.924168877E-2
2.789447520E-1,-4.688252881E-2,9.101624042E-2,2.412846684E-2
2.813660020E-1,-4.688252881E-2,8.857285231E-2,2.901524492E-2
2.837864710E-1,-4.688252881E-2,8.490777016E-2,3.268032894E-2
2.862077730E-1,-4.566083103E-2,8.124268800E-2,3.634541109E-2
2.886298560E-1,-4.688252881E-2,8.002099395E-2,4.001049697E-2
