"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636387536478150E9,"2021-11-08 17:05:36.478 UTC+01:00"
"PAUSE",6.069736212515272E1,1.636387597175793E9,"2021-11-08 17:06:37.176 UTC+01:00"
