"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636482851684556E9,"2021-11-09 19:34:11.685 UTC+01:00"
"PAUSE",4.431402304163203E1,1.636482895999097E9,"2021-11-09 19:34:55.999 UTC+01:00"
