"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.203994800E-2,-4.486542225E0,5.731408596E0,7.124629498E0
3.446885400E-2,-4.467400074E0,5.736194134E0,7.146164894E0
3.690994800E-2,-4.419244289E0,5.784050465E0,7.215556622E0
3.934864600E-2,-4.400101662E0,5.807978630E0,7.258926392E0
4.178546900E-2,-4.352245331E0,5.824728489E0,7.266105175E0
4.422093700E-2,-4.292424679E0,5.858527184E0,7.299604416E0
4.665541600E-2,-4.278067589E0,5.901597977E0,7.306783199E0
4.908911400E-2,-4.230211258E0,5.939883232E0,7.335496902E0
5.152208300E-2,-4.196712017E0,5.959025860E0,7.335496902E0
5.395442700E-2,-4.167997837E0,5.980561256E0,7.311568737E0
5.638635400E-2,-4.146462440E0,5.985346794E0,7.287640572E0
5.881786400E-2,-4.129712582E0,6.023632050E0,7.266105175E0
6.124906200E-2,-4.136891365E0,6.014060497E0,7.270890713E0
6.367989600E-2,-4.127319813E0,6.021239281E0,7.239784241E0
6.611052100E-2,-4.153641224E0,6.014060497E0,7.215556622E0
6.854093700E-2,-4.163212299E0,6.026024818E0,7.201199532E0
7.097104100E-2,-4.165605068E0,6.023632050E0,7.189235687E0
7.340093700E-2,-4.167997837E0,6.028417587E0,7.208378315E0
7.583067700E-2,-4.179962158E0,6.035595894E0,7.170093060E0
7.826020800E-2,-4.172783375E0,6.035595894E0,7.141379356E0
8.068958300E-2,-4.165605068E0,6.069095612E0,7.107879639E0
8.311880200E-2,-4.153641224E0,6.071488380E0,7.110272408E0
8.554786400E-2,-4.112963200E0,6.071488380E0,7.081558704E0
8.797677100E-2,-4.069892406E0,6.054738522E0,7.038487911E0
9.040557300E-2,-4.012464523E0,6.033203125E0,7.000202656E0
9.283421900E-2,-4.024428368E0,6.061916828E0,7.019345284E0
9.526276000E-2,-4.069892406E0,6.083452702E0,7.088737011E0
9.769119800E-2,-4.072285175E0,6.085845470E0,7.134200573E0
1.001194790E-1,-4.074677944E0,6.069095612E0,7.150950432E0
1.025476560E-1,-4.100998878E0,6.081059456E0,7.232605457E0
1.049757810E-1,-4.089034557E0,6.057131290E0,7.323532581E0
1.074038020E-1,-4.077070713E0,6.054738522E0,7.400103092E0
1.098317190E-1,-4.105784416E0,6.069095612E0,7.491030216E0
1.122594790E-1,-4.072285175E0,6.045167446E0,7.579565048E0
1.146871870E-1,-4.072285175E0,6.023632050E0,7.660920620E0
1.171147910E-1,-4.074677944E0,6.023632050E0,7.720741272E0
1.195423440E-1,-4.005286217E0,5.956633091E0,7.759026527E0
1.219698440E-1,-3.895216227E0,5.836692810E0,7.816753387E0
1.243972390E-1,-3.842274904E0,5.805585861E0,7.867002487E0
1.268246350E-1,-3.815953970E0,5.827121258E0,7.960322857E0
1.292519270E-1,-3.820739508E0,5.882455349E0,8.106285095E0
1.316591660E-1,-3.765704632E0,5.899205208E0,8.369794846E0
1.340421870E-1,-3.667598963E0,5.932704449E0,8.376973152E0
1.364206770E-1,-3.471387386E0,6.045167446E0,8.041678429E0
1.387983330E-1,-3.404388428E0,6.155237198E0,7.826324463E0
1.411759890E-1,-3.385245800E0,6.267699718E0,7.677670479E0
1.435544270E-1,-3.435495138E0,6.384948254E0,7.538887024E0
1.459329160E-1,-3.526422262E0,6.476174355E0,7.486244678E0
1.483105730E-1,-3.624528170E0,6.516852379E0,7.445566654E0
1.506882810E-1,-3.717848301E0,6.564708710E0,7.402495861E0
1.530667190E-1,-3.827918053E0,6.586244106E0,7.385746002E0
1.554451560E-1,-3.935894251E0,6.586244106E0,7.378567696E0
1.578228120E-1,-4.033999920E0,6.583851337E0,7.352246761E0
1.602005210E-1,-4.110570431E0,6.588637352E0,7.325925827E0
1.625789580E-1,-4.196712017E0,6.605386734E0,7.278069019E0
1.649574480E-1,-4.254139423E0,6.595815659E0,7.220342159E0
1.673351040E-1,-4.333102703E0,6.617351055E0,7.198806763E0
1.697128120E-1,-4.368995190E0,6.655636311E0,7.146164894E0
1.720912500E-1,-4.390530586E0,6.660421848E0,7.143772125E0
1.744696870E-1,-4.392923355E0,6.681957245E0,7.143772125E0
1.768473440E-1,-4.433900356E0,6.713063717E0,7.261319637E0
1.792250520E-1,-4.465006828E0,6.701099873E0,7.268497944E0
1.816034890E-1,-4.323531628E0,6.734599113E0,7.009773731E0
1.839819790E-1,-4.151247978E0,6.765706062E0,6.815955162E0
1.863596350E-1,-4.010071754E0,6.875775814E0,6.701099873E0
1.887372910E-1,-3.923929930E0,6.959524632E0,6.722635269E0
1.911157290E-1,-3.701098442E0,7.072286606E0,6.607480526E0
1.934942190E-1,-3.734597921E0,7.189534664E0,6.756134510E0
1.958718750E-1,-3.827918053E0,7.282855034E0,6.758527756E0
1.982495830E-1,-3.847060680E0,7.316354275E0,6.741777897E0
2.006280210E-1,-3.842274904E0,7.371389389E0,6.813562393E0
2.030064580E-1,-3.792025566E0,7.364210606E0,6.952346325E0
2.053841140E-1,-3.727419376E0,7.318747044E0,7.064808846E0
2.077618230E-1,-3.691527128E0,7.280461788E0,7.045666218E0
2.101402600E-1,-3.631706476E0,7.258926392E0,6.957131863E0
2.125187500E-1,-3.593421459E0,7.199106216E0,6.818347931E0
2.148964060E-1,-3.581457376E0,7.191927433E0,6.729813576E0
2.172741140E-1,-3.598206997E0,7.148856640E0,6.662515640E0
2.196525520E-1,-3.636492252E0,7.165606499E0,6.581159592E0
2.220309890E-1,-3.662813187E0,7.153642178E0,6.633801460E0
2.244086460E-1,-3.713062525E0,7.158428192E0,6.662515640E0
2.267863540E-1,-3.727419376E0,7.146463871E0,6.643373013E0
2.291647910E-1,-3.696312666E0,7.122535706E0,6.609873295E0
2.315432810E-1,-3.636492252E0,7.093822002E0,6.413661957E0
2.339209370E-1,-3.602992773E0,7.091429234E0,6.162415504E0
2.362986460E-1,-3.567100286E0,7.072286606E0,5.934798241E0
2.386770830E-1,-3.564707518E0,7.074679375E0,5.824728489E0
2.410555210E-1,-3.636492252E0,7.124928474E0,5.700301647E0
2.434331770E-1,-3.650849104E0,7.172784805E0,5.652445316E0
2.458108850E-1,-3.636492252E0,7.211070061E0,5.681159019E0
2.481893230E-1,-3.557528973E0,7.194320202E0,5.721837044E0
2.505678120E-1,-3.483351469E0,7.172784805E0,5.606981754E0
2.529454690E-1,-3.358924866E0,7.139285564E0,5.374578953E0
2.553231250E-1,-3.248555899E0,7.101000309E0,5.197509766E0
2.577015620E-1,-3.183949709E0,7.091429234E0,5.089832783E0
2.600800520E-1,-3.236591816E0,7.117750168E0,5.041976452E0
2.624577080E-1,-3.270091295E0,7.175177574E0,5.034798145E0
2.648354160E-1,-3.323032379E0,7.175177574E0,4.957928658E0
2.672138540E-1,-3.368496180E0,7.182356358E0,4.773681164E0
2.695922910E-1,-3.323032379E0,7.172784805E0,4.512863636E0
2.719699480E-1,-3.246163130E0,7.158428192E0,4.347459793E0
2.743476560E-1,-3.200699329E0,7.208677292E0,4.285246372E0
2.767260940E-1,-3.236591816E0,7.287640572E0,4.313960075E0
2.791045830E-1,-3.260519981E0,7.313961506E0,4.328317165E0
2.814822390E-1,-3.294019461E0,7.321139812E0,4.211068630E0
2.838599480E-1,-3.294019461E0,7.321139812E0,3.962215185E0
2.862383850E-1,-3.260519981E0,7.292426109E0,3.753740549E0
2.886168230E-1,-3.241377354E0,7.309175968E0,3.607778311E0
2.909944790E-1,-3.253341436E0,7.311568737E0,3.524029493E0
