"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.037617190E-1,3.665083554E-3,-5.176930502E-2,4.729484916E-1
1.061897910E-1,1.588202827E-2,-6.398624927E-2,4.827220440E-1
1.086177600E-1,3.054236248E-2,-7.986827940E-2,4.937172830E-1
1.110456250E-1,4.520269856E-2,-8.597674966E-2,5.034908652E-1
1.134733330E-1,5.986303091E-2,-8.719844371E-2,5.181511641E-1
1.159009890E-1,8.185353130E-2,-9.330692142E-2,5.291464329E-1
1.183285940E-1,1.001789495E-1,-9.330692142E-2,5.401417017E-1
1.207560940E-1,1.172826737E-1,-8.108997345E-2,5.499152541E-1
1.231835410E-1,1.356080920E-1,-6.642963737E-2,5.584670901E-1
1.256109370E-1,1.551551968E-1,-3.955236077E-2,5.670189857E-1
1.280382810E-1,1.759240031E-1,-7.788302377E-3,5.743491650E-1
1.304655210E-1,2.003578991E-1,3.985778242E-2,5.792359114E-1
1.328527600E-1,2.223484069E-1,1.156028435E-1,5.792359114E-1
1.352316140E-1,2.553341687E-1,2.377723008E-1,5.743491650E-1
1.376096870E-1,2.822114229E-1,3.623851240E-1,5.682406425E-1
1.399869790E-1,3.054236174E-1,4.564556181E-1,5.633538961E-1
1.423650000E-1,3.347443044E-1,5.224271417E-1,5.621321797E-1
1.447438540E-1,3.628432751E-1,5.775560737E-1,5.596888065E-1
1.471219270E-1,3.897205591E-1,6.068767309E-1,5.560237169E-1
1.494992190E-1,4.214846194E-1,6.337540150E-1,5.572454333E-1
1.518772910E-1,4.532486796E-1,6.496360302E-1,5.584670901E-1
1.542560940E-1,4.898995161E-1,6.606312990E-1,5.596888065E-1
1.566341660E-1,5.265503526E-1,6.618530154E-1,5.657972693E-1
1.590114580E-1,5.595360994E-1,6.642963886E-1,5.719057322E-1
1.613895310E-1,5.937435627E-1,6.618530154E-1,5.804576278E-1
1.637683850E-1,6.316160560E-1,6.557445526E-1,5.951179266E-1
1.661464580E-1,6.609367132E-1,6.569662094E-1,6.109999418E-1
1.685237500E-1,6.902574301E-1,6.581879258E-1,6.317687631E-1
1.709018230E-1,7.171346545E-1,6.520794630E-1,6.537593007E-1
1.732806250E-1,7.440119386E-1,6.508577466E-1,6.781931520E-1
1.756586980E-1,7.635591030E-1,6.594096422E-1,7.062921524E-1
1.780359890E-1,7.879929543E-1,6.630746722E-1,7.307260633E-1
1.804140620E-1,8.075400591E-1,6.838434935E-1,7.576032877E-1
1.827929160E-1,8.258655071E-1,7.070556879E-1,7.881456614E-1
1.851709890E-1,8.441908956E-1,7.204943299E-1,8.138012886E-1
1.875482810E-1,8.600729704E-1,7.229377031E-1,8.370134830E-1
1.899263020E-1,8.722898960E-1,7.229377031E-1,8.541171551E-1
1.923051560E-1,8.845068216E-1,7.180509567E-1,8.699992299E-1
1.946832290E-1,8.979454637E-1,7.204943299E-1,8.822161555E-1
1.970605210E-1,9.150491953E-1,7.278245091E-1,8.907679915E-1
