"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481996967718E9,"2021-11-09 19:19:56.968 UTC+01:00"
"PAUSE",1.611862658336759E1,1.636482013086460E9,"2021-11-09 19:20:13.086 UTC+01:00"
