"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636394545319783E9,"2021-11-08 19:02:25.320 UTC+01:00"
"PAUSE",3.030070399993565E1,1.636394575620687E9,"2021-11-08 19:02:55.621 UTC+01:00"
