"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636494146522011E9,"2021-11-09 22:42:26.522 UTC+01:00"
"PAUSE",3.786766745832574E1,1.636494184389995E9,"2021-11-09 22:43:04.390 UTC+01:00"
