"event","experiment time","system time","system time text"
"START",0.000000000E0,1636472052.739,"2021-11-09 16:34:12.739 UTC+01:00"
"PAUSE",5.077458958E1,1636472103.513,"2021-11-09 16:35:03.513 UTC+01:00"
