"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.659416667E-3,-3.847000122E-2,9.717642059E0,-1.439257050E0
1.333341667E-2,-1.368154907E-1,9.756710815E0,-1.421444092E0
2.300741667E-2,-3.435356140E-1,9.703271942E0,-1.363813934E0
3.268141667E-2,-5.439688110E-1,9.591454468E0,-1.363813934E0
4.235541667E-2,-5.710624695E-1,9.679770813E0,-1.366208954E0
5.206041667E-2,-5.837860107E-1,9.682315521E0,-1.330133972E0
6.173441667E-2,-6.628216553E-1,9.643845520E0,-1.313817902E0
7.140841667E-2,-5.689668274E-1,9.701475677E0,-1.323847046E0
8.108241667E-2,-4.598437500E-1,9.699829102E0,-1.284478912E0
9.075641667E-2,-4.261637878E-1,9.743238831E0,-1.242715759E0
1.004304167E-1,-3.769161987E-1,9.788893890E0,-1.219514008E0
1.101044167E-1,-3.849993896E-1,9.799970856E0,-1.196611633E0
1.197784167E-1,-3.793112183E-1,9.798923035E0,-1.175056458E0
1.294534167E-1,-2.963836670E-1,9.812395020E0,-1.166673889E0
1.391274167E-1,-2.715353394E-1,9.770332489E0,-1.189426575E0
1.488314167E-1,-3.058140564E-1,9.718689880E0,-1.225202179E0
1.585054167E-1,-3.046165466E-1,9.621841278E0,-1.315314789E0
1.681794167E-1,-3.872447205E-1,9.580676880E0,-1.283281403E0
1.778534167E-1,-4.257147217E-1,9.578431549E0,-1.272952881E0
1.875274167E-1,-3.288661194E-1,9.538614349E0,-1.343306580E0
1.972024167E-1,-3.885919189E-1,9.516161041E0,-1.285975800E0
2.068764167E-1,-2.594105530E-1,9.606123962E0,-1.251547394E0
2.165504167E-1,-2.857557678E-1,9.553583221E0,-1.276246033E0
2.262244167E-1,-2.884501648E-1,9.568402405E0,-1.253193970E0
2.358984167E-1,-1.624122620E-1,9.554181976E0,-1.352138214E0
2.456024167E-1,-1.434017944E-1,9.602082367E0,-1.313967590E0
2.552774167E-1,-1.757345581E-1,9.755064240E0,-1.323697357E0
2.649514167E-1,-2.398013306E-1,9.783205719E0,-1.372944946E0
2.746254167E-1,-3.049159241E-1,9.797575836E0,-1.423090668E0
2.842994167E-1,-3.230282593E-1,9.765542450E0,-1.320104828E0
2.939734167E-1,-3.194357300E-1,9.684261475E0,-1.211580505E0
3.036474167E-1,-3.589535522E-1,9.560768280E0,-1.186881866E0
3.133214167E-1,-3.930825806E-1,9.859247589E0,-1.388811951E0
3.229954167E-1,-4.882846069E-1,9.563163300E0,-1.099912720E0
3.326694167E-1,-4.129911804E-1,9.685608673E0,-1.170565796E0
3.423434167E-1,-4.312532043E-1,9.761051788E0,-1.298699341E0
3.520174167E-1,-4.122427368E-1,9.714348907E0,-1.341809692E0
3.616914167E-1,-3.827540588E-1,9.575737152E0,-1.251697083E0
3.713654167E-1,-3.124003601E-1,9.446855164E0,-1.203946381E0
3.810394167E-1,-4.275109863E-1,9.086853790E0,-1.185534668E0
3.907444167E-1,-4.336482239E-1,9.043144684E0,-1.312321014E0
4.004184167E-1,-5.439688110E-1,9.349557495E0,-1.328786774E0
4.100924167E-1,-5.002597046E-1,9.196725311E0,-1.368753662E0
4.197664167E-1,-3.243754578E-1,8.228538666E0,-1.457070007E0
4.294404167E-1,-4.635859680E-1,8.099057922E0,-1.235081635E0
4.391144167E-1,-6.153703308E-1,8.900042267E0,-1.319805450E0
4.487884167E-1,-4.309538269E-1,8.835676117E0,-1.230141907E0
4.584634167E-1,-3.689826965E-1,8.443641357E0,-1.206940155E0
4.681674167E-1,-1.883084106E-1,8.765172729E0,-1.111139374E0
4.778414167E-1,-5.069956970E-1,8.732241211E0,-1.344803467E0
4.875154167E-1,-4.590953064E-1,8.340505829E0,-1.490001526E0
4.971894167E-1,-5.550457764E-1,9.093290405E0,-1.484762421E0
5.068634167E-1,-6.212081909E-1,1.025427612E1,-1.642833710E0
5.165374167E-1,-6.653663635E-1,1.158021881E1,-1.738185425E0
5.262124167E-1,-9.268725586E-1,1.151076324E1,-1.582658844E0
5.358864167E-1,-8.887019348E-1,1.088192093E1,-1.501377869E0
5.455604167E-1,-7.354206848E-1,1.026400589E1,-1.437610474E0
5.552344167E-1,-8.262817383E-1,9.892478485E0,-1.241817627E0
5.649084167E-1,-7.870632935E-1,9.367071075E0,-1.122964783E0
5.746124167E-1,-7.225474548E-1,9.533524933E0,-1.162482605E0
5.842874167E-1,-8.202941895E-1,9.150172119E0,-1.173110504E0
5.939614167E-1,-9.159452820E-1,9.590107269E0,-1.287472687E0
6.036354167E-1,-8.982820129E-1,9.852511597E0,-1.316063232E0
6.133094167E-1,-9.713301086E-1,1.026220963E1,-1.261277161E0
6.229834167E-1,-1.072819061E0,1.128982269E1,-1.299148407E0
6.326574167E-1,-9.309141541E-1,1.116168915E1,-1.193767548E0
6.423314167E-1,-7.069798279E-1,9.765841827E0,-1.311273193E0
6.519930833E-1,-8.252339172E-1,9.648036804E0,-1.471739502E0
6.616670833E-1,-7.087760925E-1,9.798623657E0,-1.596879272E0
6.713410833E-1,-6.092330933E-1,9.787546692E0,-1.544338531E0
6.810460833E-1,-6.068380737E-1,1.009156448E1,-1.451381836E0
6.907200833E-1,-6.747967529E-1,1.052491333E1,-1.465153198E0
7.003940833E-1,-4.165837097E-1,8.867709503E0,-1.518592072E0
7.100680833E-1,-5.694158936E-1,8.329578552E0,-1.482517090E0
7.197420833E-1,-8.376580811E-1,9.958790588E0,-1.629511414E0
7.294160833E-1,-4.797523499E-1,1.020338196E1,-1.714235229E0
7.390900833E-1,-6.414161682E-1,9.978998566E0,-1.631906433E0
7.487640833E-1,-4.698728943E-1,9.216484222E0,-1.643282776E0
7.584380833E-1,-9.189390564E-1,9.909393311E0,-1.587897949E0
7.681120833E-1,-8.955876160E-1,9.871821442E0,-1.506616974E0
7.777860833E-1,-9.879455566E-1,1.001252884E1,-1.463356934E0
7.874610833E-1,-1.061742096E0,9.754764862E0,-1.573527832E0
7.971350833E-1,-1.047970734E0,1.008797195E1,-1.628463593E0
8.068390833E-1,-1.010997620E0,1.024604324E1,-1.553170166E0
8.165130833E-1,-8.466394043E-1,1.014126114E1,-1.480122070E0
8.261870833E-1,-5.893244934E-1,1.013362701E1,-1.564546509E0
8.358610833E-1,-4.602928162E-1,1.019499939E1,-1.634301453E0
8.455350833E-1,-5.263055420E-1,9.901160431E0,-1.631457367E0
8.552100833E-1,-6.391708374E-1,9.800569611E0,-1.705553284E0
8.648840833E-1,-7.581733704E-1,9.616452484E0,-1.811233521E0
8.745580833E-1,-6.957531738E-1,9.724378052E0,-1.648821259E0
8.842320833E-1,-7.917036438E-1,9.679471436E0,-1.655257874E0
8.939060833E-1,-8.024812317E-1,9.597292328E0,-1.671723633E0
9.035800833E-1,-7.981402588E-1,9.633666687E0,-1.591340790E0
9.132540833E-1,-7.310797119E-1,9.615404663E0,-1.557211761E0
9.229280833E-1,-5.930667114E-1,9.580078125E0,-1.552571411E0
9.326330833E-1,-5.740562439E-1,9.684261475E0,-1.606908417E0
9.423070833E-1,-6.164181519E-1,9.727671204E0,-1.595981140E0
9.519810833E-1,-6.469546509E-1,9.703571320E0,-1.655856628E0
9.616550833E-1,-7.325765991E-1,9.649533691E0,-1.781295776E0
9.713290833E-1,-7.768844604E-1,9.679022369E0,-1.803000641E0
9.810030833E-1,-7.685018921E-1,9.748328247E0,-1.749861145E0
9.906770833E-1,-7.707472229E-1,9.735604706E0,-1.532213745E0
1.000351083E0,-7.518864441E-1,9.775870972E0,-1.507664795E0
1.010025083E0,-7.849676514E-1,9.697434082E0,-1.437311096E0
1.019699083E0,-8.493338013E-1,9.612710266E0,-1.513053589E0
1.029373083E0,-8.297245789E-1,9.410031738E0,-1.690135345E0
1.039047083E0,-9.084608459E-1,9.327403564E0,-1.937121735E0
1.048722083E0,-8.936416626E-1,8.987161102E0,-2.209555206E0
1.058426083E0,-9.174421692E-1,9.179660797E0,-2.291285248E0
1.068100083E0,-1.005758514E0,9.579928436E0,-2.312241669E0
1.077774083E0,-1.111738129E0,9.780960388E0,-2.207160187E0
1.087448083E0,-1.226100311E0,9.973011017E0,-2.243983612E0
1.097122083E0,-1.048719177E0,1.000803818E1,-2.043251038E0
1.106796083E0,-8.563691711E-1,9.987680511E0,-1.651515656E0
1.116471083E0,-8.815168762E-1,9.978250122E0,-1.811233521E0
1.126145083E0,-6.265969849E-1,9.636660461E0,-1.601070557E0
1.135819083E0,-6.500981140E-1,9.583970032E0,-1.020727386E0
1.145493083E0,-6.450086975E-1,9.646988983E0,-7.461982727E-1
1.155167083E0,-5.535488892E-1,9.858199768E0,-1.088985443E0
1.164841083E0,-5.858816528E-1,9.949958954E0,-1.346450043E0
1.174515083E0,-5.975573730E-1,9.856852570E0,-1.784738617E0
1.184220083E0,-7.093748474E-1,9.764943695E0,-2.148931274E0
1.193894083E0,-8.702902222E-1,9.762997742E0,-2.196083221E0
1.203568083E0,-1.094673615E0,9.657916260E0,-2.154469757E0
1.213242083E0,-1.094224548E0,9.712402954E0,-1.884281616E0
