"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481102157768E9,"2021-11-09 19:05:02.158 UTC+01:00"
"PAUSE",4.903952250001021E1,1.636481151198519E9,"2021-11-09 19:05:51.199 UTC+01:00"
