"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636282369468064E9,"2021-11-07 11:52:49.468 UTC+01:00"
"PAUSE",3.115059579166700E1,1.636282400619037E9,"2021-11-07 11:53:20.619 UTC+01:00"
