"event","experiment time","system time","system time text"
"START",0.000000000E0,1636278717.986,"2021-11-07 10:51:57.986 UTC+01:00"
"PAUSE",1.245996036E2,1636278842.586,"2021-11-07 10:54:02.586 UTC+01:00"
