"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.992499693E-4,-3.994593201E0,4.069138184E0,7.899073792E0
1.076124999E-2,-3.899391174E0,4.074976044E0,7.968679047E0
2.082425001E-2,-3.799698486E0,3.987557831E0,8.144114227E0
3.088724997E-2,-3.820205841E0,3.889212341E0,8.350534973E0
4.094924999E-2,-3.862118683E0,3.851191406E0,8.417146454E0
5.101225001E-2,-3.952830048E0,3.898343353E0,8.318501587E0
6.107524998E-2,-3.766317902E0,3.998335419E0,8.399483185E0
7.113724999E-2,-3.566483459E0,4.096082153E0,8.607700195E0
8.120025002E-2,-3.488645325E0,4.146527252E0,8.791068878E0
9.126324998E-2,-3.496429138E0,4.180506592E0,8.880283356E0
1.013252500E-1,-3.566483459E0,4.268673248E0,8.811875610E0
1.113882500E-1,-3.635789337E0,4.293222198E0,8.670868835E0
1.214512500E-1,-3.666176147E0,4.286336517E0,8.593030701E0
1.315132500E-1,-3.635489960E0,4.202959900E0,8.616980896E0
1.415762500E-1,-3.573818207E0,4.035009155E0,8.680299225E0
1.516392500E-1,-3.599564667E0,3.981121216E0,8.711733856E0
1.617012500E-1,-3.676654358E0,4.089046783E0,8.796906738E0
1.717642500E-1,-3.647764435E0,4.113895111E0,8.882378998E0
1.818272500E-1,-3.538491669E0,3.923940125E0,8.980724487E0
1.918892500E-1,-3.405568085E0,3.606899414E0,9.113648071E0
2.019522500E-1,-3.209026794E0,3.299438782E0,9.157207489E0
2.120152500E-1,-3.046464844E0,3.126248932E0,9.149723053E0
2.220772500E-1,-2.851270752E0,3.090623016E0,8.835526428E0
2.321402500E-1,-2.592758331E0,3.199895782E0,8.558452606E0
2.422032500E-1,-2.466271362E0,3.054847412E0,8.502319336E0
2.522652500E-1,-2.298170929E0,2.961890717E0,8.377329254E0
2.623282500E-1,-2.290237427E0,2.924618225E0,8.372090149E0
2.723912500E-1,-2.158062286E0,2.826721802E0,8.309969330E0
2.824532500E-1,-1.862127686E0,2.451452179E0,8.263715515E0
2.925162500E-1,-1.584754486E0,2.853366394E0,8.767418060E0
3.025792500E-1,-1.731000366E0,3.280128937E0,9.060957642E0
3.126412500E-1,-1.860032043E0,3.257076874E0,9.178014221E0
3.227042500E-1,-2.101629639E0,3.377576294E0,9.515861664E0
3.327672500E-1,-2.185155945E0,3.264561310E0,9.548643494E0
