"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636387879214100E9,"2021-11-08 17:11:19.214 UTC+01:00"
"PAUSE",5.000394708337262E1,1.636387929218275E9,"2021-11-08 17:12:09.218 UTC+01:00"
