"event","experiment time","system time","system time text"
"START",0.000000000E0,1636485671.604,"2021-11-09 20:21:11.604 UTC+01:00"
"PAUSE",5.257379191E1,1636485724.178,"2021-11-09 20:22:04.178 UTC+01:00"
