"event","experiment time","system time","system time text"
"START",0.000000000E0,1636371827.199,"2021-11-08 12:43:47.199 UTC+01:00"
"PAUSE",1.122164960E2,1636371939.416,"2021-11-08 12:45:39.416 UTC+01:00"
