"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.557291662E-3,-5.621454865E-2,-5.491774529E-3,-3.319397569E-2
1.958129168E-2,-6.597782671E-2,-6.507436279E-3,-3.592599928E-2
2.960529167E-2,-5.579123273E-2,-2.777412534E-3,-3.579630330E-2
3.962829168E-2,-4.221468046E-2,9.317196906E-3,-3.445165232E-2
4.965229167E-2,-2.520719916E-2,3.808945417E-2,-4.032418877E-2
5.967529168E-2,-1.413751952E-2,6.709720939E-2,-3.772668540E-2
6.969929166E-2,-6.929674651E-3,8.768583834E-2,-3.475912288E-2
7.972329168E-2,2.272782614E-3,8.750451356E-2,-3.431469947E-2
8.974629166E-2,8.280179463E-4,6.888874620E-2,-3.716774657E-2
9.977029168E-2,-7.572516799E-3,3.123128787E-2,-4.057187960E-2
1.097932917E-1,-1.405997761E-2,1.317864051E-3,-3.573158383E-2
1.198172917E-1,-2.241431922E-2,-2.479000390E-2,-2.622763254E-2
1.298412917E-1,-3.290211409E-2,-3.130755574E-2,-2.048958652E-2
1.398642917E-1,-4.109196365E-2,-2.891520597E-2,-2.037566155E-2
1.498882917E-1,-5.339629948E-2,-1.679196395E-2,-2.513419837E-2
1.599112917E-1,-5.314260349E-2,1.226119231E-2,-2.577908151E-2
1.699352917E-1,-4.492302611E-2,3.448287398E-2,-3.253445774E-2
1.799592917E-1,-3.730121627E-2,4.111510888E-2,-3.866831213E-2
1.899822917E-1,-1.505929232E-2,3.385107219E-2,-4.481355846E-2
2.000062917E-1,1.840182347E-3,2.788132802E-2,-4.586789384E-2
2.100292917E-1,1.725133741E-3,1.414207928E-2,-4.831374064E-2
2.200532917E-1,-8.502420038E-3,-6.949056871E-3,-4.715666547E-2
2.300772917E-1,-3.332388029E-2,-1.264768839E-2,-4.220744595E-2
2.401002917E-1,-6.218051165E-2,-1.852658391E-2,-3.142277524E-2
2.501242917E-1,-8.089720458E-2,-2.324197628E-2,-1.555566303E-2
2.601472917E-1,-9.850518405E-2,-3.182780743E-2,5.616489798E-4
2.701712917E-1,-1.081048176E-1,-1.433030423E-2,3.060583398E-2
2.801952917E-1,-7.982356101E-2,1.291122846E-2,5.220555142E-2
2.902182917E-1,-3.565423936E-2,6.442410871E-3,5.161033571E-2
3.002422917E-1,8.205173537E-3,-1.896969602E-2,4.037756473E-2
