"event","experiment time","system time","system time text"
"START",0.000000000E0,1636295900.055,"2021-11-07 15:38:20.055 UTC+01:00"
"PAUSE",4.976259547E1,1636295949.818,"2021-11-07 15:39:09.818 UTC+01:00"
