"event","experiment time","system time","system time text"
"START",0.000000000E0,1636141657.593,"2021-11-05 20:47:37.593 UTC+01:00"
"PAUSE",5.298680408E1,1636141710.580,"2021-11-05 20:48:30.580 UTC+01:00"
