"event","experiment time","system time","system time text"
"START",0.000000000E0,1636483594.752,"2021-11-09 19:46:34.752 UTC+01:00"
"PAUSE",5.242400972E1,1636483647.176,"2021-11-09 19:47:27.176 UTC+01:00"
