"event","experiment time","system time","system time text"
"START",0.000000000E0,1636297404.401,"2021-11-07 16:03:24.401 UTC+01:00"
"PAUSE",6.582041446E1,1636297470.221,"2021-11-07 16:04:30.221 UTC+01:00"
