"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.233650002E-2,-1.457070559E-1,-3.301014900E-1,-7.255938649E-2
5.232949997E-2,-3.093691766E-1,-2.773982882E-1,-6.054467987E-3
6.232350005E-2,-5.169545412E-1,-1.860254854E-1,6.753373146E-2
7.231650001E-2,-8.100326061E-1,-6.799244881E-2,1.883635223E-1
8.230949997E-2,-1.111825228E0,2.858780026E-1,4.147577882E-1
9.230250004E-2,-1.230758071E0,4.435625076E-1,7.149026394E-1
1.022955000E-1,-1.233533621E0,2.341099530E-1,1.022710562E0
1.122895000E-1,-1.369578958E0,6.151203811E-2,1.339124680E0
1.222825000E-1,-1.826683760E0,1.610239744E-1,1.524470329E0
1.322755000E-1,-2.322188377E0,5.886449218E-1,1.600388050E0
1.422685001E-1,-2.557023287E0,9.961546659E-1,1.574944735E0
1.522615000E-1,-2.479235172E0,1.097256780E0,1.480293393E0
1.622545000E-1,-2.193090439E0,7.702679634E-1,1.286409855E0
1.722485001E-1,-1.962883115E0,2.495137602E-1,1.062820196E0
1.822415000E-1,-1.805599570E0,9.839109145E-3,9.086567163E-1
1.922345000E-1,-1.707960725E0,8.427642286E-2,8.528158665E-1
2.022275000E-1,-1.684518337E0,1.669854224E-1,9.048811793E-1
2.122205000E-1,-1.623813152E0,4.456314817E-2,9.763002396E-1
2.222145000E-1,-1.487942457E0,-1.717079133E-1,1.065071702E0
2.322075000E-1,-1.353212476E0,-2.404536307E-1,1.015727043E0
2.422005000E-1,-1.241543412E0,-6.234887242E-2,9.440350533E-1
2.521935001E-1,-1.122462034E0,1.385535747E-1,9.028275609E-1
2.621865000E-1,-8.609402776E-1,2.157647461E-1,8.484178185E-1
2.721805000E-1,-7.380988598E-1,4.728724062E-1,8.583606482E-1
2.821735000E-1,-6.563389897E-1,5.995928049E-1,9.453852773E-1
2.921665000E-1,-5.351049900E-1,4.862594903E-1,1.032091022E0
3.021595000E-1,-4.303519726E-1,4.181821644E-1,1.045593262E0
3.121525000E-1,-3.309839368E-1,5.227752924E-1,1.045549512E0
3.221455000E-1,-2.630608380E-1,7.177304029E-1,1.043926239E0
3.321395000E-1,-2.488978207E-1,8.448845744E-1,1.023357630E0
3.421325000E-1,-2.059160024E-1,8.497871757E-1,9.598415494E-1
3.521255000E-1,-1.564311236E-1,7.971488833E-1,8.320326805E-1
3.621185001E-1,-1.073426753E-1,7.295567393E-1,6.762995124E-1
3.721115000E-1,8.644109592E-3,7.232364416E-1,5.676272511E-1
3.821055000E-1,1.165351570E-1,7.152128816E-1,4.063225091E-1
