"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.077833353E-3,-2.933749237E0,3.409160614E0,7.843988342E0
1.113183337E-2,-2.835553436E0,3.472329254E0,7.976163483E0
2.118683333E-2,-2.854414215E0,3.588637390E0,8.286917267E0
3.124083334E-2,-3.069816284E0,3.721111908E0,8.554860077E0
4.129483335E-2,-3.575913849E0,3.769760742E0,8.544681244E0
5.134883337E-2,-3.829935608E0,3.819158020E0,8.647068329E0
6.140283338E-2,-3.749852142E0,3.749552765E0,8.708889771E0
7.145683334E-2,-3.638483734E0,3.560495911E0,8.615633698E0
8.151183336E-2,-3.536994781E0,3.437451782E0,8.611292725E0
9.156583337E-2,-3.268602905E0,3.273991699E0,8.736582184E0
1.016198333E-1,-3.121159515E0,3.129691772E0,8.798852692E0
1.116738333E-1,-3.046015778E0,3.125500488E0,8.624165955E0
1.217278333E-1,-3.029999084E0,3.196303253E0,8.394244080E0
1.317818334E-1,-3.119962006E0,3.170706482E0,8.397537231E0
1.418358334E-1,-3.189118195E0,3.197500763E0,8.387807465E0
1.518908333E-1,-3.057392120E0,3.218906250E0,8.337212677E0
1.619448334E-1,-2.991529083E0,3.262765045E0,8.451425171E0
1.719988334E-1,-2.956352234E0,3.260968781E0,8.821755066E0
1.820528334E-1,-3.053051147E0,3.331172791E0,9.125473480E0
1.921068333E-1,-3.221450958E0,3.335663452E0,9.164691925E0
2.021608333E-1,-3.129691772E0,3.314707031E0,9.120234375E0
2.122158334E-1,-3.274889832E0,3.270249481E0,8.995693359E0
2.222698334E-1,-3.414848785E0,3.223546600E0,8.952433319E0
2.323238333E-1,-3.582051086E0,3.178490295E0,8.750952301E0
2.423778333E-1,-3.688629456E0,3.160827026E0,8.222401428E0
2.524318334E-1,-3.617677002E0,3.205434265E0,7.893086243E0
2.624858334E-1,-3.659140778E0,2.895728302E0,7.924371185E0
2.725408333E-1,-4.259242859E0,2.394271088E0,7.874075775E0
2.825948333E-1,-4.690645752E0,2.591560822E0,7.994126129E0
2.926488334E-1,-5.099894714E0,2.892135773E0,7.886649628E0
3.027028334E-1,-4.766837311E0,2.512824554E0,7.396868134E0
3.127568333E-1,-3.731889496E0,2.392474823E0,7.962541809E0
3.228108333E-1,-2.935545502E0,3.168012085E0,8.302185516E0
3.328648334E-1,-2.829266510E0,4.331243134E0,6.937772827E0
3.429198334E-1,-3.109184418E0,5.189258881E0,3.367247772E0
