"event","experiment time","system time","system time text"
"START",0.000000000E0,1636279422.125,"2021-11-07 11:03:42.125 UTC+01:00"
"PAUSE",1.251295895E2,1636279547.255,"2021-11-07 11:05:47.255 UTC+01:00"
