"event","experiment time","system time","system time text"
"START",0.000000000E0,1636037748.182,"2021-11-04 15:55:48.182 UTC+01:00"
"PAUSE",5.417385435E1,1636037802.356,"2021-11-04 15:56:42.356 UTC+01:00"
