"event","experiment time","system time","system time text"
"START",0.000000000E0,1636306150.205,"2021-11-07 22:59:10.205 UTC+05:30"
"PAUSE",2.189129004E1,1636306172.096,"2021-11-07 22:59:32.096 UTC+05:30"
