"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.415166684E-3,-1.939965820E0,4.243525543E0,8.380173340E0
8.586833312E-3,-1.800306244E0,4.557422791E0,7.973918152E0
1.858883334E-2,-8.512797546E-1,4.949008484E0,7.542964325E0
2.858983332E-2,-1.441053314E0,5.244643707E0,7.331154785E0
3.859074999E-2,-1.875599670E0,4.604574738E0,7.661817169E0
4.859274998E-2,-2.109263763E0,4.476890259E0,8.203840027E0
5.859474998E-2,-2.557880859E0,4.385879517E0,9.200168152E0
6.859675000E-2,-2.494562531E0,4.493356018E0,9.232800293E0
7.859774999E-2,-2.076781311E0,4.787793732E0,8.794062653E0
8.859974999E-2,-2.043849792E0,4.927602997E0,8.968150635E0
9.860174998E-2,-2.340832214E0,4.818779297E0,9.539811859E0
1.086037500E-1,-2.424807587E0,4.612358551E0,1.017224670E1
1.186057500E-1,-2.188898163E0,4.602628784E0,1.042192749E1
1.286067500E-1,-1.542841644E0,4.615352325E0,1.025322830E1
1.386087500E-1,-5.084925842E-1,4.491859131E0,9.468110962E0
1.486107500E-1,4.152365112E-1,3.986809387E0,9.043893127E0
1.586127500E-1,1.313518524E0,3.541335754E0,8.495283966E0
1.686147500E-1,2.000140686E0,3.176244965E0,8.085436249E0
1.786157500E-1,2.522254944E0,2.414928131E0,8.161478119E0
1.886177500E-1,3.085383911E0,1.815424805E0,8.371790771E0
1.986197500E-1,3.325035553E0,1.491498413E0,8.422984314E0
2.086217500E-1,3.395988007E0,1.111887817E0,8.663384399E0
2.186227500E-1,3.473377075E0,1.108295288E0,8.891360321E0
2.286247500E-1,3.515439606E0,1.404678955E0,9.108558655E0
2.386267500E-1,3.354673920E0,1.803599396E0,9.436975708E0
2.486287500E-1,3.023712158E0,2.216889954E0,9.627978516E0
2.586307500E-1,2.297721863E0,2.385439453E0,9.722432098E0
2.686317500E-1,1.728755035E0,2.868634644E0,1.002390518E1
2.786337500E-1,1.353635101E0,3.387156372E0,1.025143204E1
2.886357500E-1,1.284628601E0,3.467988281E0,1.022852966E1
2.986377500E-1,1.420995026E0,3.428021393E0,1.000699036E1
3.086387500E-1,1.483115845E0,3.447181549E0,9.657467194E0
3.186407500E-1,1.816023560E0,3.564088440E0,9.188791809E0
3.286427500E-1,2.132914581E0,3.497626648E0,8.763975220E0
3.386447500E-1,2.349813538E0,3.121309204E0,8.394543457E0
3.486467500E-1,2.411934357E0,3.207380219E0,8.410260773E0
3.586477500E-1,2.503992920E0,3.401825867E0,8.499475250E0
3.686497500E-1,2.788251801E0,3.323239288E0,8.305778046E0
3.786517500E-1,3.181484070E0,3.268004150E0,7.839497681E0
3.886537500E-1,3.609144745E0,3.181334381E0,7.478747864E0
3.986557500E-1,3.879482574E0,3.030747528E0,7.410190430E0
4.086567500E-1,3.147953796E0,2.891986084E0,7.805668030E0
4.186587500E-1,4.569996643E-1,3.432811432E0,8.265511780E0
4.286607500E-1,-3.667373657E-2,3.508853302E0,8.545729065E0
4.386627500E-1,7.098239136E-1,2.248174896E0,8.772657166E0
4.486647500E-1,1.489552460E0,1.844763794E0,9.537267151E0
4.586657500E-1,1.298549652E0,2.155367889E0,1.051907547E1
4.686677500E-1,3.427871704E-1,3.467239838E0,1.104642883E1
4.786697500E-1,-2.616558838E-1,4.564757538E0,1.052596115E1
4.886717500E-1,1.759441223E0,3.202141113E0,9.211245117E0
4.986727500E-1,2.396217041E0,3.045267334E0,8.649014282E0
5.086747500E-1,2.832859039E0,4.290378113E0,8.219856720E0
5.186767500E-1,3.729494476E0,4.382736053E0,7.167844391E0
5.286787500E-1,2.742297363E0,4.247118073E0,5.363496552E0
5.386807500E-1,3.547922058E0,4.590653687E0,4.805457001E0
5.486817500E-1,3.431464233E0,4.703069916E0,4.884642334E0
5.586837500E-1,3.020419006E0,4.304748230E0,5.241649933E0
5.686857500E-1,2.712209930E0,3.761378174E0,6.459667053E0
5.786877500E-1,1.904938660E0,3.431913300E0,7.329807587E0
5.886897500E-1,9.385482788E-1,2.101330261E0,7.122788086E0
5.986907500E-1,2.324665833E-1,1.738035736E0,7.639812927E0
6.086927500E-1,-4.411326599E-1,1.558259583E0,8.000263367E0
6.186947500E-1,-7.866142273E-1,6.950047302E-1,7.733368378E0
6.286967500E-1,-8.198451233E-1,4.152365112E-1,7.735913086E0
6.386977500E-1,-5.842350769E-1,3.439846802E-1,7.759713593E0
6.486997500E-1,-7.813751221E-2,1.857637024E-1,7.646698608E0
6.587017500E-1,7.021897888E-1,1.125659180E-1,7.459138641E0
6.687037500E-1,1.300794983E0,3.603007507E-1,7.173382874E0
6.787057500E-1,1.656006317E0,4.242178345E-1,6.856342163E0
6.887067500E-1,1.824256439E0,1.722917175E-1,6.722670135E0
6.987087500E-1,2.048041077E0,-1.053808594E-1,6.760541382E0
7.087107500E-1,3.469485168E0,-2.145039368E-1,7.129823456E0
7.187127500E-1,3.647465057E0,1.986369324E-1,7.472161560E0
7.287147500E-1,4.453838196E0,2.716850281E-1,6.784790955E0
7.387157500E-1,5.951773224E0,9.084608459E-1,7.457342377E0
7.487177500E-1,5.362448730E0,7.439529419E-1,8.283025360E0
7.587197500E-1,5.003195801E0,-1.945953369E-3,7.712112579E0
7.687217500E-1,4.602329407E0,-3.192860413E-1,7.407645721E0
7.787237500E-1,4.633614349E0,-8.093669128E-1,7.089706879E0
7.887247500E-1,5.172942810E0,-1.110989685E0,6.634353790E0
7.987267500E-1,5.809119873E0,-9.656419373E-1,6.136788483E0
8.087287500E-1,6.838828583E0,-7.496411133E-1,5.470973053E0
8.187307500E-1,7.774682465E0,-3.234773254E-1,4.622238007E0
8.287317500E-1,8.191116486E0,-1.425036621E-1,3.723357239E0
8.387337500E-1,8.330776062E0,-2.249821472E-1,2.793939972E0
8.487357500E-1,8.437953186E0,-5.209167480E-1,2.092798004E0
8.587377500E-1,8.784183197E0,-8.885522461E-1,1.753603363E0
8.687397500E-1,9.546098785E0,-1.119671631E0,1.665885773E0
8.787407500E-1,1.050874695E1,-1.376088409E0,1.649569702E0
8.887427500E-1,1.149609375E1,-1.558708649E0,1.795216827E0
8.987447500E-1,1.280467255E1,-1.387165375E0,2.211950226E0
9.087467500E-1,1.388497604E1,-1.164428558E0,2.857108612E0
9.187487500E-1,1.426922699E1,-1.149609375E0,3.356320496E0
9.287497500E-1,1.436876999E1,-1.573827209E0,3.427272949E0
9.387517500E-1,1.436652466E1,-1.964514771E0,3.189567261E0
9.487537500E-1,1.424647430E1,-2.287243652E0,2.755170593E0
9.587557500E-1,1.407148819E1,-2.731819153E0,2.113455048E0
9.687567500E-1,1.339803864E1,-3.111878815E0,1.565744019E0
9.787587500E-1,1.271964935E1,-3.398083649E0,1.082399139E0
9.887607500E-1,1.237776031E1,-3.653302917E0,7.493417358E-1
9.987627500E-1,1.218660782E1,-4.308041382E0,6.548881531E-1
1.008764750E0,1.209380081E1,-4.731959839E0,9.574090576E-1
1.018765750E0,1.194785431E1,-4.640200653E0,2.087409210E0
1.028767750E0,1.180071030E1,-4.891677704E0,3.636687469E0
1.038770583E0,1.146435974E1,-5.427563324E0,4.973707123E0
1.048772583E0,1.100271973E1,-5.569917297E0,5.909561005E0
1.058773583E0,1.092188782E1,-5.587879944E0,6.291716309E0
1.068775583E0,1.087503525E1,-5.279670868E0,6.321204987E0
1.078777583E0,1.043240570E1,-4.941973114E0,5.980663147E0
1.088779583E0,9.393715668E0,-4.068090363E0,5.418881378E0
1.098781583E0,9.499844971E0,-4.314777374E0,4.851561127E0
1.108782583E0,9.661059723E0,-4.507576447E0,4.731061707E0
1.118784583E0,9.406289520E0,-4.487817535E0,5.125641174E0
1.128786583E0,8.737929382E0,-4.087400208E0,5.750142517E0
1.138788583E0,8.338559875E0,-4.556374969E0,5.935756531E0
1.148790583E0,8.273445282E0,-5.174140320E0,5.909561005E0
1.158791583E0,8.010292511E0,-4.966372375E0,5.747298431E0
1.168793583E0,8.000413055E0,-5.039719849E0,5.469625854E0
1.178795583E0,8.243357849E0,-4.729564819E0,5.544769592E0
1.188797583E0,8.744515686E0,-4.584366760E0,5.414690094E0
1.198799583E0,9.088799744E0,-4.609813843E0,5.117857361E0
1.208800583E0,9.189091187E0,-4.257296906E0,5.002597046E0
1.218802583E0,8.819659424E0,-3.368445282E0,5.104834442E0
1.228804583E0,8.764274597E0,-3.551514587E0,4.597988434E0
1.238806583E0,8.794960785E0,-4.096980286E0,4.001927948E0
1.248807583E0,8.870553589E0,-4.459526367E0,3.556753693E0
1.258809583E0,8.715027008E0,-4.731361084E0,3.240760803E0
1.268811583E0,8.523575134E0,-5.048850861E0,3.077899475E0
1.278813583E0,8.388555908E0,-5.369184723E0,3.079396362E0
1.288815583E0,8.366252289E0,-5.485792236E0,3.014880524E0
1.298816583E0,8.344697113E0,-5.556894379E0,2.844085693E0
1.308818583E0,8.457562408E0,-5.713917847E0,2.638563080E0
1.318820583E0,8.408614197E0,-5.862708435E0,2.744243317E0
1.328822583E0,8.150251465E0,-5.889353027E0,3.070564728E0
1.338823583E0,7.938591614E0,-5.791157227E0,3.155288544E0
1.348825583E0,7.897576904E0,-5.611979828E0,3.106490021E0
1.358827583E0,7.602989502E0,-5.109474792E0,3.016527100E0
