"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481783661290E9,"2021-11-09 19:16:23.661 UTC+01:00"
"PAUSE",1.649466254166327E1,1.636481800156070E9,"2021-11-09 19:16:40.156 UTC+01:00"
