"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636376461352000E9,"2021-11-08 14:01:01.352 UTC+01:00"
"PAUSE",1.150920364583144E2,1.636376576442000E9,"2021-11-08 14:02:56.442 UTC+01:00"
