"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.453051160E-1,1.046075895E-1,-3.610107303E-1,1.291942000E-1
1.477765220E-1,7.528692484E-2,-3.549022675E-1,1.536280811E-1
1.502478240E-1,4.840964451E-2,-3.573456407E-1,1.695101112E-1
1.527190740E-1,2.519745007E-2,-3.658975065E-1,1.768402755E-1
1.551903240E-1,6.872031838E-3,-3.756710589E-1,1.768402755E-1
1.576615220E-1,-1.023169141E-2,-3.878880143E-1,1.707318127E-1
1.601326160E-1,-2.122694254E-2,-4.001049399E-1,1.621799469E-1
1.626036580E-1,-3.344388679E-2,-4.062134326E-1,1.487413049E-1
1.650746990E-1,-4.321744293E-2,-4.025483429E-1,1.353026628E-1
1.675456890E-1,-5.054761097E-2,-3.964398801E-1,1.206423342E-1
1.700165740E-1,-5.787777901E-2,-3.830012381E-1,1.059819981E-1
1.724874080E-1,-6.398624927E-2,-3.658975065E-1,9.498675168E-2
1.749582410E-1,-6.887302548E-2,-3.475720882E-1,8.399149776E-2
1.773844390E-1,-6.887302548E-2,-3.304683566E-1,7.299624383E-2
1.798048550E-1,-6.642963737E-2,-3.194731176E-1,6.444438547E-2
1.822261580E-1,-6.398624927E-2,-3.048127890E-1,5.711421743E-2
1.846481890E-1,-5.665608495E-2,-2.962609231E-1,4.734066129E-2
1.870694910E-1,-4.688252881E-2,-2.925958335E-1,3.878879920E-2
1.894899600E-1,-3.710897267E-2,-2.901524603E-1,3.023693897E-2
1.919112620E-1,-2.489202656E-2,-2.889307439E-1,2.290677279E-2
1.943333450E-1,-1.145338640E-2,-2.864873707E-1,1.191152167E-2
1.967545950E-1,5.650337320E-3,-2.852656841E-1,4.581354558E-3
1.991751160E-1,2.153236605E-2,-2.840439677E-1,-3.970507067E-3
2.015963660E-1,4.107947648E-2,-2.791571915E-1,-1.130067464E-2
2.040184490E-1,5.940489471E-2,-2.718270421E-1,-1.985253580E-2
2.064396990E-1,7.895200700E-2,-2.681619525E-1,-2.840439789E-2
2.088602200E-1,9.483403713E-2,-2.620534599E-1,-3.451287001E-2
2.112814700E-1,1.168245375E-1,-2.583884001E-1,-4.184303805E-2
2.137036050E-1,1.339282542E-1,-2.535016239E-1,-5.039490014E-2
2.161248550E-1,1.510319859E-1,-2.535016239E-1,-5.772506446E-2
