"event","experiment time","system time","system time text"
"START",0.000000000E0,1636374671.041,"2021-11-08 13:31:11.041 UTC+01:00"
"PAUSE",1.260003258E2,1636374797.042,"2021-11-08 13:33:17.042 UTC+01:00"
