"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636372905181850E9,"2021-11-08 13:01:45.182 UTC+01:00"
"PAUSE",4.455476099997759E1,1.636372949736845E9,"2021-11-08 13:02:29.737 UTC+01:00"
