Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s)
66.87363327,0.02117150649,0.004260932095,0.01304910425
66.8761076,0.02010627277,0.01065232977,0.01304910425
66.87858197,0.01371487509,0.01278279629,0.01304910425
66.88105634,0.01904104091,0.01597849466,0.01198387146
66.88353072,0.02010627277,0.02130465955,0.01091863867
66.88600504,0.02010627277,0.02023942769,0.009853405878
66.88847942,0.01904104091,0.02130465955,0.01198387146
66.89094067,0.01797580719,0.02130465955,0.01198387146
66.89341504,0.01691057347,0.02023942769,0.008788172156
66.89588942,0.01478010789,0.0181089621,0.007722939365
66.89836374,0.01371487509,0.01597849466,0.004527240526
66.90083812,0.01371487509,0.01384802908,0.003462007269
66.90331249,0.01584534161,0.009587096982,0.002396774245
66.90578681,0.01371487509,0.008521864191,0.003462007269
66.90826119,0.008388710208,0.005326164886,-0.0007989247679
66.91073556,0.005193010904,0.004260932095,0.000266308256
66.91320994,0.007323476952,-0.0,-0.00186415785
66.91568426,0.004127778113,-0.003195699072,-0.003994623665
66.91815864,0.004127778113,-0.005326164886,-0.002929390874
66.9206328,0.004127778113,-0.0074566314,-0.005059856921
66.92310718,0.005193010904,-0.005326164886,-0.002929390874
66.92558155,0.003062544856,-0.01065232977,-0.008255556226
66.92805588,0.003062544856,-0.01278279629,-0.01251648832
66.93053025,0.003062544856,-0.01278279629,-0.01038602181
66.93300463,0.003062544856,-0.01597849466,-0.01358172111
66.93547895,0.004127778113,-0.01384802908,-0.0146469539
66.93795332,0.004127778113,-0.0117175635,-0.0146469539
66.9404277,0.003062544856,-0.02023942769,-0.01358172111
66.94290207,0.000932078925,-0.02130465955,-0.01571218669
66.9453764,-0.001198387123,-0.02236989327,-0.01571218669
66.94785077,-0.001198387123,-0.02236989327,-0.01677742042
66.95032541,-0.001198387123,-0.02343512699,-0.0146469539
66.95279978,-0.002263620263,-0.02876129188,-0.01784265228
66.95527416,-0.001198387123,-0.0330222249,-0.01784265228
66.95774848,-0.001198387123,-0.03728315607,-0.01677742042
66.96022286,0.000932078925,-0.03728315607,-0.01571218669
66.96269723,-0.003328853287,-0.04047885537,-0.018907886
66.96517155,-0.003328853287,-0.04154408723,-0.01358172111
66.96764593,-0.004394086078,-0.04473978654,-0.0146469539
66.9701203,-0.005459319334,-0.0458050184,-0.01677742042
66.97259468,-0.005459319334,-0.04793548584,-0.0146469539
66.975069,-0.007589785382,-0.04687025398,-0.01038602181
66.97754338,-0.007589785382,-0.05006595328,-0.01251648832
66.98002765,-0.01291595027,-0.0490007177,-0.01677742042
66.98250202,-0.01078548469,-0.04793548584,-0.0146469539
66.9849764,-0.01398118306,-0.04793548584,-0.0146469539
66.98745077,-0.01398118306,-0.04367455468,-0.01571218669
66.9899251,-0.01611164957,-0.04260931909,-0.01571218669
66.99239947,-0.0171768833,-0.04473978654,-0.01571218669
66.99487384,-0.02250304818,-0.03728315607,-0.01571218669
66.99734817,-0.02143781446,-0.03089175746,-0.01677742042
66.99982254,-0.02143781446,-0.03728315607,-0.02316881903
67.00229692,-0.02569874749,-0.0330222249,-0.02103835158
67.00477129,-0.02250304818,-0.03089175746,-0.018907886
67.00724562,-0.02356828004,-0.03408745676,-0.02103835158
67.00971989,-0.02463351376,-0.03728315607,-0.02423405088
67.01219426,-0.02569874749,-0.03621792421,-0.02316881903
67.01466864,-0.02676397935,-0.03941362351,-0.02316881903
67.01714296,-0.02463351376,-0.0458050184,-0.02103835158
67.01961734,-0.02569874749,-0.0458050184,-0.02316881903
67.02209171,-0.02676397935,-0.05432688445,-0.02423405088
67.02456603,-0.02995967865,-0.05645735189,-0.02529928461
67.02704041,-0.02889444493,-0.0596530512,-0.02423405088
67.02951478,-0.03102491237,-0.06178351492,-0.02103835158
67.03198916,-0.03635107726,-0.06391397864,-0.01997311972
67.03446348,-0.03741630912,-0.06924014539,-0.0221035853
67.03693786,-0.03635107726,-0.0713706091,-0.02529928461
67.03940379,-0.0352858454,-0.07776200771,-0.02316881903
67.04187817,-0.03741630912,-0.07776200771,-0.02636451647
67.04435254,-0.03635107726,-0.07669677585,-0.0221035853
67.04682687,-0.03635107726,-0.07669677585,-0.02529928461
67.04930124,-0.03209014609,-0.07563154399,-0.02529928461
67.05177562,-0.03315537795,-0.07563154399,-0.02316881903
67.05424994,-0.0384815447,-0.07776200771,-0.02316881903
67.05672431,-0.03741630912,-0.07456631213,-0.02316881903
67.05919869,-0.03422060981,-0.0713706091,-0.0221035853
67.06167306,-0.03315537795,-0.0713706091,-0.02103835158
67.06414739,-0.03209014609,-0.06924014539,-0.02423405088
67.06662176,-0.02782921307,-0.06604444981,-0.02316881903
67.0690941,-0.03209014609,-0.06497921795,-0.0221035853
67.07156848,-0.03209014609,-0.06178351492,-0.02742975019
67.07404286,-0.02995967865,-0.05432688445,-0.02636451647
67.07651718,-0.03422060981,-0.05326165259,-0.02849498391
67.07899155,-0.03315537795,-0.05432688445,-0.02956021577
67.08146593,-0.03635107726,-0.052196417,-0.03275591508
67.08394025,-0.03635107726,-0.0490007177,-0.03275591508
67.08641463,-0.03741630912,-0.04260931909,-0.03169068322
67.088889,-0.03741630912,-0.04047885537,-0.03062544949
67.09136332,-0.03954677656,-0.04154408723,-0.03382114694
67.0938377,-0.03635107726,-0.03834838793,-0.03488638252
67.09631207,-0.03635107726,-0.03941362351,-0.03808208182
67.09878718,-0.03635107726,-0.03834838793,-0.03382114694
67.10126155,-0.03635107726,-0.03621792421,-0.03382114694
67.10373593,-0.03209014609,-0.03728315607,-0.03488638252
67.10621025,-0.03315537795,-0.03834838793,-0.03488638252
67.10868463,-0.03315537795,-0.03941362351,-0.03275591508
67.111159,-0.02889444493,-0.03728315607,-0.02956021577
67.11363332,-0.03102491237,-0.03834838793,-0.03382114694
67.1161077,-0.03102491237,-0.03834838793,-0.03382114694
67.11858207,-0.02782921307,-0.03621792421,-0.03275591508
67.12105645,-0.02676397935,-0.03728315607,-0.03275591508
67.12353077,-0.02782921307,-0.03941362351,-0.03169068322
67.12600515,-0.02782921307,-0.03941362351,-0.02742975019
67.12847765,-0.02569874749,-0.04047885537,-0.02849498391
67.13095202,-0.02356828004,-0.03941362351,-0.02956021577
67.1334264,-0.02356828004,-0.04047885537,-0.02636451647
67.13590072,-0.02463351376,-0.04047885537,-0.02636451647
67.1383751,-0.02463351376,-0.04047885537,-0.02316881903
67.14084942,-0.02463351376,-0.04367455468,-0.02529928461
67.14332379,-0.02463351376,-0.04367455468,-0.0221035853
67.14579817,-0.02569874749,-0.0458050184,-0.02103835158
67.14827249,-0.02569874749,-0.0490007177,-0.01997311972
67.15074687,-0.02463351376,-0.0490007177,-0.018907886
67.15322119,-0.02037258074,-0.04687025398,-0.01571218669
67.15569556,-0.02250304818,-0.05006595328,-0.01677742042
67.1581714,-0.02356828004,-0.05432688445,-0.0146469539
67.16064577,-0.02463351376,-0.05539211631,-0.01358172111
67.16312015,-0.02250304818,-0.05752258375,-0.0146469539
67.16559447,-0.01930734888,-0.05645735189,-0.01358172111
67.16806885,-0.01930734888,-0.05645735189,-0.01251648832
67.17054317,-0.02037258074,-0.05752258375,-0.01251648832
67.17301754,-0.02037258074,-0.05539211631,-0.01784265228
67.17549192,-0.02037258074,-0.052196417,-0.01677742042
67.17796624,-0.02037258074,-0.05006595328,-0.018907886
67.18044062,-0.0171768833,-0.04473978654,-0.0221035853
67.18291494,-0.0171768833,-0.04473978654,-0.02423405088
67.18538931,-0.0171768833,-0.04260931909,-0.02742975019
67.18786348,-0.01504641678,-0.04473978654,-0.02636451647
67.19033786,-0.02143781446,-0.04367455468,-0.02956021577
67.19281223,-0.01930734888,-0.04687025398,-0.02956021577
67.19528655,-0.01824211515,-0.04793548584,-0.02849498391
67.19776093,-0.0171768833,-0.04793548584,-0.02423405088
67.20023525,-0.01930734888,-0.0458050184,-0.02849498391
67.20270963,-0.02037258074,-0.04793548584,-0.02742975019
67.205184,-0.02037258074,-0.05006595328,-0.02742975019
67.20765832,-0.02143781446,-0.05006595328,-0.02849498391
67.2101327,-0.01930734888,-0.0490007177,-0.02636451647
67.21260702,-0.02143781446,-0.05113118514,-0.02529928461
67.2150814,-0.02250304818,-0.05645735189,-0.02423405088
67.21755713,-0.02250304818,-0.05645735189,-0.01997311972
67.2200315,-0.02250304818,-0.05752258375,-0.01571218669
67.22250588,-0.02463351376,-0.05752258375,-0.01784265228
67.2249802,-0.02782921307,-0.06178351492,-0.01677742042
67.22745457,-0.03315537795,-0.06604444981,-0.007190322969
67.2299289,-0.02995967865,-0.06497921795,-0.005059856921
67.23240327,-0.02995967865,-0.06924014539,-0.005059856921
67.23487765,-0.0352858454,-0.07350108027,-0.005059856921
67.23735197,-0.03741630912,-0.07882724702,-0.00186415785
67.23982634,-0.0384815447,-0.08415340632,-0.0007989247679
67.24230067,-0.04061200842,-0.08521863818,0.002396774245
67.24477504,-0.04061200842,-0.08841434121,0.006657706574
67.24724718,-0.04380770773,-0.09054480493,0.005592473317
67.24972155,-0.04593817517,-0.09693620354,0.002396774245
67.25219593,-0.04487293959,-0.0980014354,0.003462007269
67.25467025,-0.04700340703,-0.1033276021,0.005592473317
67.25714463,-0.04806863889,-0.1086537689,0.006657706574
67.25961895,-0.04806863889,-0.1129147038,0.004527240526
67.26209332,-0.04700340703,-0.1171756312,0.007722939365
67.2645677,-0.04487293959,-0.122501798,0.003462007269
67.26704202,-0.04487293959,-0.1267627329,0.005592473317
67.2695164,-0.04380770773,-0.1278279573,0.003462007269
67.27199072,-0.04380770773,-0.133154124,0.001331541222
