"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481423378157E9,"2021-11-09 19:10:23.378 UTC+01:00"
"PAUSE",4.228834725002525E1,1.636481465666628E9,"2021-11-09 19:11:05.667 UTC+01:00"
