"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636482226326606E9,"2021-11-09 19:23:46.327 UTC+01:00"
"PAUSE",2.188621058338322E1,1.636482248212881E9,"2021-11-09 19:24:08.213 UTC+01:00"
