"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636392201510947E9,"2021-11-08 18:23:21.511 UTC+01:00"
"PAUSE",7.356326712493319E1,1.636392275074675E9,"2021-11-08 18:24:35.075 UTC+01:00"
