"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636281926118638E9,"2021-11-07 11:45:26.119 UTC+01:00"
"PAUSE",2.612591862498084E1,1.636281952244872E9,"2021-11-07 11:45:52.245 UTC+01:00"
