"event","experiment time","system time","system time text"
"START",0.000000000E0,1636378946.334,"2021-11-08 14:42:26.334 UTC+01:00"
"PAUSE",4.656141249E1,1636378992.896,"2021-11-08 14:43:12.896 UTC+01:00"
