Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.00144921,-3.253121614,-14.96435928,2.304419041
0.01949093,-2.549226284,-14.95478249,2.840720415
0.03753265,-0.691325724,-12.32594872,2.495955229
0.05557437,0.515351892,-10.80802536,1.921346903
0.07361578,1.228824019,-10.27651215,1.964442492
0.09165703,1.233612418,-9.682749748,2.682703018
0.10969874,0.137068048,-8.930971146,2.539050817
0.12773708,-1.07918644,-8.825626373,2.342726469
0.14578161,-1.184531331,-9.52473259,2.711433411
0.16382286,0.319027364,-10.05145741,2.093729496
0.18186411,2.071583033,-9.52473259,1.179144382
0.19990536,1.386841297,-8.792107582,1.183932781
0.21794661,-0.715267777,-8.188768387,1.634042621
0.23598786,-1.26593411,-8.107365608,2.313995838
0.25402911,-1.744774461,-8.069058418,0.609324336
0.27207036,-1.433528304,-8.476072311,0.503979445
0.29011203,-0.504577994,-8.868721962,-0.645237386
0.30815375,0.314238966,-9.4864254,0.527921498
0.32619546,1.851316452,-10.84154415,1.423352957
0.34423718,1.717241168,-12.17750835,1.313219666
0.3622677,-0.729632974,-12.53184986,2.160767078
0.38030833,-1.48620069,-12.56058025,1.892616391
0.39836151,-1.965041041,-13.25011063,1.950077295
0.41640276,-2.668936253,-14.43284607,2.184709072
0.43444401,-2.707243681,-16.52058983,2.620453835
0.45248526,-1.48620069,-17.64586449,3.003525972
0.47052651,-2.496553898,-14.95478249,3.578134537
0.48856776,-4.378396511,-13.03942108,4.574122429
0.50660901,-3.97617054,-12.04822159,5.713762283
0.52465046,-1.735197663,-12.61325264,8.064867973
0.54269218,-0.576404035,-14.39453888,7.787140846
0.5607339,0.55844754,-15.25166321,2.807201385
0.57877562,-0.63386488,-17.17181396,-3.096899986
0.59681729,-0.906803906,-15.31391239,-1.63643682
0.61485854,-2.065597534,-13.29320621,-0.530315697
0.63289979,-2.922721624,-12.12483597,-0.985213995
0.65094104,-3.798999548,-11.89978123,1.921346903
0.66898229,-3.224391222,-11.92851162,3.817554712
0.68702354,-3.032855034,-10.99956131,-1.363497853
0.70506479,-2.803011656,-8.078635216,0.173579618
0.72310604,-2.855684042,-5.296572685,0.245405674
0.74114776,-1.778293371,-3.788225651,-0.654814184
0.75918948,-0.791882217,-2.619855165,-0.55904609
0.77723119,-0.542885244,-2.658162355,-1.358709455
0.79527291,-0.983418346,-1.85849905,-1.521515131
0.81331437,-0.954687953,-0.517746091,-1.009155989
0.83135562,-0.360925913,0.478241801,-0.487220049
0.84939687,-0.988206744,0.272340447,0.499191046
0.86743812,-0.145447746,-0.680551827,3.075352192
0.88547937,-0.959476352,-2.126649618,3.673902512
0.90352062,-0.581192434,-2.030881643,2.357091665
0.92156187,-2.75033927,-3.041234732,7.044938564
0.93960328,-5.733514309,-5.454589844,8.70172596
0.957645,-3.080739021,-11.50234318,6.187814236
0.97568671,-8.817246437,-18.69931412,10.0999403
0.99372843,-6.906673431,-19.36968994,6.867767811
1.01177015,-3.559579372,-10.79366016,2.950853586
1.0298114,-3.449446201,-5.947795391,2.97479558
1.04785265,-3.593098164,-5.224746704,2.424129248
1.0658939,-3.377619982,-8.088212013,1.715445518
1.08393515,-2.482188702,-11.94766521,1.495178938
1.1019764,-1.596333981,-15.37616158,2.132036686
1.12001864,0.429160655,-14.37059689,2.845508814
1.13805989,1.793855667,-12.31158352,2.869450808
1.15610114,1.516128182,-10.78408337,2.888604403
1.17414239,0.37169981,-8.945336342,2.716221809
1.19218364,-0.791882217,-8.44255352,2.237381458
1.21022489,-0.844554663,-9.591770172,2.534262419
1.22826614,0.362123013,-11.29165363,2.519897223
1.24630744,1.33895731,-12.3690443,3.400963545
1.26434916,1.463455796,-10.90858173,2.883816004
1.28239088,0.606331587,-8.63408947,1.825578809
1.3004326,-1.577180386,-7.906252384,1.82079041
1.31847432,-2.242768526,-7.168838501,1.624465823
1.33651567,-2.520495892,-7.470507622,2.534262419
1.35455692,-0.916380703,-7.844003201,2.323572636
1.37259817,0.390853435,-8.174403191,1.854309201
1.39063942,1.262342811,-7.499238491,1.361103654
1.40868067,1.86089325,-7.063493729,0.264559299
1.42672192,1.453878999,-7.264606476,0.55665189
1.44476317,0.156221658,-7.647678852,0.661996782
1.46280458,-1.218050122,-7.537545681,0.48482585
1.4808463,-1.830965757,-7.733870029,0.671573579
1.49888802,-1.687313676,-8.456918716,0.55665189
1.51692974,-0.734421372,-9.012373924,-0.396240383
1.53497145,-0.068833299,-9.007585526,-1.353921056
1.5530127,0.122702837,-9.012373924,-0.429759204
1.57105395,0.620696783,-11.94766521,-3.163937569
1.5890952,0.759560466,-14.82070732,-3.997119665
1.60713645,-0.159812957,-16.55889702,-3.49433732
1.6251777,-1.692102075,-18.36412621,-3.585317135
1.64321895,-1.409586191,-19.67614746,-1.717839718
1.6612602,-1.759139657,-18.49341202,0.096965171
1.67930171,-2.692878246,-15.8693676,0.211886853
1.69734343,-4.177283287,-14.62438297,1.112106681
1.71538515,-3.727173567,-12.58452225,2.682703018
1.73342687,-2.328959703,-11.07617569,4.128800869
1.75146849,0.314238966,-11.09054089,4.813542366
1.76950974,2.258330822,-10.09455299,4.79917717
1.78755098,2.248754025,-9.14166069,2.357091665
1.80559224,1.166574836,-8.538321495,-1.018732786
1.82363348,-0.236427411,-8.495225906,-1.090558887
1.84167474,-2.745550871,-8.744223595,0.001197101
1.85971703,-4.30657053,-9.318831444,-2.005143881
1.87775833,-5.609015942,-9.692327499,-4.107253075
1.89579958,-6.13574028,-9.285312653,-4.078522682
1.91384083,-5.790975571,-9.428964615,-1.698686123
1.93188208,-4.402338505,-9.792883873,1.18872118
1.94992333,-2.984971046,-10.41058731,2.615665436
1.96796458,-3.564367771,-10.69310379,0.063446343
1.98600583,-4.402338505,-10.69310379,-1.492784739
2.00404729,-4.976946831,-10.16159058,-0.070628949
2.02208901,-4.608239651,-9.036315918,0.269347698
2.04013073,-3.703231573,-8.246229172,0.939724147
2.05817244,-2.860472441,-8.126519203,0.254982472
2.07621411,-2.319382906,-7.599794865,-0.003591303
2.09425536,-1.735197663,-7.245452881,-0.391451985
2.11228609,-1.438316703,-6.426635742,-0.760159016
2.13032692,-0.834977865,-5.368398666,-1.023521185
2.14837974,-0.55725044,-4.856039524,-1.459265947
2.16642098,-0.581192434,-4.817732334,-1.07619369
2.18446224,-0.418386757,-4.942230701,-0.305260718
2.20250348,-0.05925649,-4.707599163,0.638054729
2.22054474,-0.346560687,-4.415506363,1.231816769
2.23858598,-1.18931973,-4.932653904,2.00753808
2.25662724,-2.099116325,-6.302137375,3.563769341
2.27466848,-2.276287317,-7.278971672,5.503072739
2.2927102,-2.41993928,-7.92061758,6.834248543
2.31075192,-3.119046211,-8.806472778,7.835024834
