"event","experiment time","system time","system time text"
"START",0.000000000E0,1636376198.093,"2021-11-08 13:56:38.093 UTC+01:00"
"PAUSE",1.468217381E2,1636376344.915,"2021-11-08 13:59:04.915 UTC+01:00"
