"event","experiment time","system time","system time text"
"START",0.000000000E0,1636037158.617,"2021-11-04 15:45:58.617 UTC+01:00"
"PAUSE",7.630674093E1,1636037234.924,"2021-11-04 15:47:14.924 UTC+01:00"
