"event","experiment time","system time","system time text"
"START",0.000000000E0,1636296346.921,"2021-11-07 15:45:46.921 UTC+01:00"
"PAUSE",4.830023231E1,1636296395.221,"2021-11-07 15:46:35.221 UTC+01:00"
