"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.175000358E-4,-2.610571289E0,4.091142426E0,7.762407990E0
1.040750020E-2,-2.387086029E0,3.702700195E0,8.356073456E0
2.039650013E-2,-2.044598236E0,3.565435638E0,8.716972961E0
3.038650006E-2,-2.056872711E0,3.690575409E0,8.742719421E0
4.037550022E-2,-2.037712555E0,4.128115540E0,9.010063477E0
5.036550015E-2,-1.967658234E0,4.583768005E0,9.431137848E0
6.035550009E-2,-1.932032318E0,4.840184784E0,9.673483887E0
7.034450001E-2,-1.872605896E0,4.864733734E0,9.793085175E0
8.033450018E-2,-1.852397919E0,4.663402405E0,9.821376343E0
9.032350010E-2,-1.986369324E0,4.397405548E0,9.771829376E0
1.003135000E-1,-2.233206024E0,4.186793518E0,9.831255798E0
1.103025002E-1,-2.293829956E0,3.982318726E0,9.854307861E0
1.202925001E-1,-1.850751343E0,3.539240112E0,9.293723602E0
1.302815001E-1,-1.411564636E0,2.939287720E0,8.674161987E0
1.402715002E-1,-1.199006653E0,2.465223541E0,8.352181549E0
1.502615002E-1,-1.054557037E0,2.303410034E0,8.187074890E0
1.602505001E-1,-1.108594666E0,2.309996338E0,8.050708466E0
1.702405000E-1,-1.215771790E0,2.223925323E0,8.220455475E0
1.802295002E-1,-1.236728210E0,2.146985321E0,8.523724823E0
1.902195001E-1,-1.272354126E0,2.196981354E0,8.909322968E0
2.002085000E-1,-1.262324982E0,2.365231476E0,9.348060608E0
2.101985002E-1,-1.003513184E0,2.555934906E0,9.684560852E0
2.201875001E-1,-4.887336731E-1,2.633922729E0,9.657616882E0
2.301775001E-1,-1.896556091E-1,2.782264252E0,9.420509949E0
2.401675002E-1,-6.915618896E-2,3.656446381E0,8.816965027E0
2.501565001E-1,-1.826202393E-2,3.041525116E0,9.621541901E0
2.601465001E-1,-5.646258545E-1,2.127525787E0,1.024783951E1
2.701355000E-1,-8.529263306E-1,1.678160248E0,1.028241760E1
2.801255002E-1,-9.578581238E-1,1.713037720E0,9.952503662E0
2.901145001E-1,-1.042731628E0,1.873204651E0,9.752220154E0
3.001045000E-1,-1.033301239E0,1.983974304E0,9.661957855E0
3.100935002E-1,-9.601034546E-1,2.143841858E0,9.782307587E0
3.200835001E-1,-7.613168335E-1,2.342778168E0,9.904902649E0
3.300725000E-1,-3.864962769E-1,2.544708252E0,9.940977631E0
3.400625002E-1,2.544708252E-3,2.657872925E0,9.864187317E0
3.500525001E-1,2.130070496E-1,2.544708252E0,9.836794281E0
3.600415001E-1,2.182461548E-1,2.160606995E0,9.944121094E0
3.700315000E-1,2.315684509E-1,1.777703247E0,9.974807281E0
3.800205002E-1,2.999761963E-1,1.513203278E0,9.968819733E0
3.900105001E-1,6.342311096E-1,1.451830902E0,9.774074707E0
3.999995000E-1,9.142987061E-1,1.544637909E0,9.514963531E0
4.099895002E-1,1.062640228E0,1.621577911E0,9.351952515E0
4.199785001E-1,1.176852722E0,1.663790131E0,9.281898193E0
4.299685000E-1,1.279838562E0,1.672472076E0,9.168434143E0
4.399585002E-1,1.341510315E0,1.639390869E0,9.067244568E0
4.499475001E-1,1.221010895E0,1.540746002E0,9.026978302E0
4.599375001E-1,9.318122864E-1,1.280287628E0,9.028624878E0
4.699265000E-1,7.149133301E-1,1.000669098E0,9.119934998E0
4.799165002E-1,6.465055847E-1,8.388555908E-1,9.288185120E0
4.899055001E-1,8.448431396E-1,8.382568359E-1,9.407037964E0
4.998955000E-1,1.091230774E0,9.657916260E-1,9.254954224E0
5.098845002E-1,1.354383545E0,1.069525909E0,9.007967834E0
5.198745001E-1,1.509011993E0,1.072070618E0,8.947942657E0
5.298635000E-1,1.521136780E0,9.586065674E-1,9.085656281E0
5.398535002E-1,1.368603973E0,8.755293274E-1,9.299711151E0
5.498435001E-1,1.133742371E0,8.485853577E-1,9.551936646E0
5.598325001E-1,9.717791748E-1,9.942324829E-1,9.748328247E0
5.698225000E-1,9.364526367E-1,1.162332916E0,1.003588028E1
5.798115002E-1,1.051862640E0,1.329235840E0,1.029573990E1
5.898015001E-1,1.306333466E0,1.450184326E0,1.042492126E1
5.997905000E-1,1.826352081E0,1.515149231E0,1.015248779E1
6.097805002E-1,2.079475708E0,1.416953430E0,9.793534241E0
6.197695001E-1,1.883233795E0,1.170715485E0,9.691446533E0
6.297595000E-1,1.485959930E0,8.797206116E-1,9.736802216E0
6.397495002E-1,1.181792450E0,6.471043396E-1,9.852361908E0
6.497385001E-1,1.223705292E0,4.824467468E-1,9.975555725E0
6.597285001E-1,1.274150391E0,3.787124634E-1,1.003827530E1
6.697175002E-1,1.048868866E0,3.357518005E-1,1.003588028E1
6.797075002E-1,8.779243469E-1,3.713777161E-1,9.817783813E0
6.896965001E-1,4.195774841E-1,1.603166199E-1,7.618706818E0
6.996865000E-1,9.642947388E-1,-7.334747314E-2,8.764124908E0
7.096756252E-1,1.127455444E0,3.543132019E-1,1.219993011E1
7.196656251E-1,6.777905273E-1,6.577322388E-1,1.106005051E1
7.296546251E-1,5.673202515E-1,7.920030212E-1,9.732760620E0
7.396446252E-1,4.022135925E-1,8.086184692E-1,9.877509613E0
7.496346252E-1,5.560935974E-1,5.948629761E-1,1.050021469E1
7.596236251E-1,6.521937561E-1,3.623963928E-1,1.067190765E1
7.696136250E-1,8.256829834E-1,3.001258850E-1,1.039423508E1
7.796026252E-1,1.290616150E0,2.417472839E-1,9.882299652E0
7.895926251E-1,1.724713440E0,5.942642212E-2,9.506131897E0
7.995816250E-1,2.313289490E0,-1.017883301E-1,9.199120331E0
8.095716252E-1,2.280208282E0,-2.311193848E-1,8.879534912E0
8.195606251E-1,1.516646118E0,-3.640429688E-1,9.850865021E0
8.295506251E-1,6.412664795E-1,-1.803749084E-1,1.050769913E1
8.395396252E-1,3.077600098E-1,2.525248718E-1,1.068852310E1
8.495296251E-1,-8.437953186E-1,5.929170227E-1,9.650132446E0
8.595196251E-1,-2.142045593E-1,7.638615417E-1,1.037118301E1
8.695086250E-1,2.636018372E-1,2.409988403E-1,1.028092072E1
8.794986252E-1,2.534230042E-1,-1.243913269E-1,9.308692474E0
8.894876251E-1,6.617738342E-1,5.763015747E-2,9.456285553E0
8.994776250E-1,3.363505554E-1,3.788621521E-1,9.704319763E0
9.094666252E-1,7.334747314E-2,7.170089722E-1,1.010204269E1
9.194566251E-1,2.332150269E-1,1.125808868E0,1.002225861E1
9.294456250E-1,5.724096680E-1,1.374292145E0,9.443861389E0
9.394356252E-1,7.161108398E-1,1.431922302E0,9.669442291E0
9.494256251E-1,6.203100586E-1,1.810485077E0,1.007390121E1
9.594146251E-1,1.128652954E-1,2.565514984E0,1.007390121E1
9.694046250E-1,-8.336164856E-1,3.539090424E0,1.007120682E1
9.793936252E-1,-2.249821472E0,3.108435974E0,9.966873779E0
9.893836251E-1,-2.563119965E0,1.869612122E0,9.094936981E0
9.993726250E-1,-2.405797119E0,1.596879272E0,9.367520142E0
1.009362625E0,-2.174078979E0,2.332000580E0,9.789792023E0
1.019351625E0,-1.587598572E0,2.446811829E0,9.283395081E0
1.029341625E0,-1.498384094E0,2.212998047E0,8.813522186E0
1.039330625E0,-2.113305359E0,2.124082947E0,8.666378174E0
1.049320625E0,-2.284399567E0,2.168241119E0,8.304730225E0
1.059310625E0,-2.026635590E0,2.423759766E0,7.608677673E0
1.069299625E0,-1.858086090E0,3.012485504E0,6.482868805E0
1.079289625E0,-1.824705505E0,3.897295532E0,5.277425537E0
1.089278625E0,-2.064207458E0,5.100343781E0,3.774251404E0
1.099268625E0,-2.919828186E0,6.247408447E0,1.951042786E0
1.109257625E0,-4.093238068E0,6.803202667E0,4.067042542E-1
1.119247625E0,-5.434598694E0,6.389612732E0,2.673440552E-1
1.129236625E0,-6.146817627E0,4.727768555E0,3.525169373E-1
1.139226625E0,-5.699996796E0,3.416345673E0,4.924758911E-2
1.149215625E0,-5.907016296E0,2.992876282E0,6.005511475E-1
1.159205625E0,-6.778054962E0,2.834954681E0,6.664141846E-1
1.169195625E0,-7.081174622E0,2.753823395E0,4.116439819E-2
1.179184625E0,-7.369774475E0,2.702031097E0,-1.815724182E-1
1.189174625E0,-8.160430298E0,2.656226349E0,-3.882925415E-1
1.199163625E0,-9.642648010E0,2.738405457E0,-8.108638000E-1
1.209153625E0,-1.095047836E1,2.661315765E0,-7.295828247E-1
1.219142625E0,-1.146181503E1,2.179467773E0,-4.131408691E-2
1.229132625E0,-1.148202301E1,1.309327240E0,1.137783966E0
1.239121625E0,-1.115899475E1,1.079105988E0,1.829345856E0
1.249111625E0,-1.190788742E1,1.920206909E0,2.367027740E0
1.259100625E0,-1.238599319E1,2.498753815E0,3.844305725E0
1.269090625E0,-1.312261139E1,2.658621368E0,4.702022095E0
1.279080625E0,-1.421578812E1,1.833986206E0,5.204377441E0
1.289069625E0,-1.494761627E1,1.018032990E0,5.518125000E0
1.299059625E0,-1.561897018E1,1.702559509E0,5.754184113E0
1.309048625E0,-1.663655411E1,2.613565063E0,5.638025665E0
1.319038625E0,-1.741942612E1,3.109184418E0,5.625900879E0
1.329027625E0,-1.679477509E1,3.549269257E0,5.817352753E0
1.339017625E0,-1.577868805E1,3.841910706E0,6.209986267E0
1.349006625E0,-1.503458542E1,4.097429352E0,6.810088348E0
1.358996625E0,-1.453357727E1,4.597838745E0,6.900051270E0
1.368985625E0,-1.468655914E1,5.194348297E0,6.713988190E0
1.378975625E0,-1.447130676E1,5.769302673E0,6.533762970E0
1.388964625E0,-1.418001251E1,6.123765564E0,6.319408722E0
1.398954625E0,-1.393676834E1,6.618037720E0,6.179000702E0
1.408944625E0,-1.318143906E1,7.508236542E0,5.679040375E0
1.418933625E0,-1.163575333E1,9.620494080E0,4.246070251E0
1.428923625E0,-1.210263245E1,1.051114197E1,4.907395020E0
1.438912625E0,-1.250903732E1,9.404493256E0,4.759352875E0
1.448902625E0,-1.204410416E1,8.207432556E0,3.567680969E0
1.458891625E0,-1.214080307E1,7.452252960E0,3.239114227E0
1.468881625E0,-1.223375977E1,7.395221558E0,3.415447540E0
1.478870625E0,-1.171748337E1,7.934400330E0,3.786076813E0
1.488860625E0,-1.046428940E1,8.827592926E0,3.342549133E0
1.498849625E0,-9.539662170E0,9.314081268E0,2.609822845E0
1.508839625E0,-9.110504608E0,9.219627686E0,2.589315491E0
