"event","experiment time","system time","system time text"
"START",0.000000000E0,1636296142.880,"2021-11-07 15:42:22.880 UTC+01:00"
"PAUSE",4.492305600E1,1636296187.803,"2021-11-07 15:43:07.803 UTC+01:00"
