"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636387755324792E9,"2021-11-08 17:09:15.325 UTC+01:00"
"PAUSE",4.505038899998181E1,1.636387800375386E9,"2021-11-08 17:10:00.375 UTC+01:00"
